player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Maurion Eleam,156750,CB,LA LAFAYET,3,0,0,207,60.0,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Marcus Wiser,156758,DI,LA LAFAYET,8,0,0,207,55.8,0,2,109,100.0,0.9,1,0,0.9,0,115,115,2,0,54.8,0,0,14,100.0,0.0,0,0.0,0,14,14,0
Tristan Driggers,156766,LB,LA MONROE,12,0,0,209,62.0,0,2,30,23.9,3.3,1,0,10.0,2,134,32,4,0,59.9,0,1,8,26.5,0.0,0,18.8,1,34,9,2
Carl Glass Jr.,156769,LB,LA MONROE,12,0,0,209,57.0,1,8,55,27.8,3.6,2,1,11.8,2,205,57,11,0,66.9,0,4,19,44.4,10.5,2,21.1,2,45,20,6
Markeegan Gray,156780,S,LA MONROE,6,0,0,209,64.8,1,0,4,12.5,0.0,0,1,12.5,0,40,5,1,0,59.5,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Kenard Snyder,156781,ED,LA MONROE,12,2,2,209,73.9,4,21,343,96.3,11.1,38,2,5.4,6,376,362,31,1,67.6,2,9,84,98.9,15.5,13,7.7,1,87,86,12
Jacobie Henderson,156809,CB,MARSHALL,9,0,0,214,57.8,0,0,2,0.9,0.0,0,1,0.0,0,221,2,0,0,59.2,0,0,1,1.0,0.0,0,0.0,0,104,1,0
AG McGhee,156812,S,MARSHALL,10,0,0,214,53.2,0,2,6,2.7,0.0,0,4,16.7,0,263,7,2,0,59.7,0,0,1,1.2,0.0,0,0.0,0,86,1,0
Elijah Russell,156818,ED,MARSHALL,1,0,0,214,54.4,0,0,9,100.0,0.0,0,1,0.0,0,10,10,0,0,54.7,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Mario Easterly,156823,S,DOMINION,7,0,0,263,59.7,0,0,1,2.9,0.0,0,0,0.0,0,35,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
Christopher Spencer,156825,ED,DOMINION,1,0,0,263,66.5,0,0,5,100.0,20.0,1,0,0.0,0,5,5,0,0,,0,0,0,,,0,,0,0,0,0
Micheal Caraway Jr.,156841,CB,SO MISS,12,0,0,296,76.8,1,0,4,2.2,25.0,1,1,12.5,0,183,4,1,0,71.2,1,0,2,3.5,0.0,0,25.0,0,57,2,1
Brodarius Lewis,156845,DI,SO MISS,12,0,0,296,56.6,0,5,170,100.0,3.5,6,2,2.1,1,178,178,6,0,58.1,0,2,52,100.0,5.8,3,1.9,0,56,56,2
Jordyn Mahaffey,156847,ED,SO MISS,1,0,0,296,58.1,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.6,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Demeco Roland,156850,DI,SO MISS,12,0,0,296,82.5,3,10,82,100.0,17.1,14,2,10.4,2,85,85,15,0,83.4,2,4,22,100.0,36.4,8,18.2,1,23,23,7
Trace White,156851,DI,SO MISS,1,0,0,296,59.7,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Alonzo Edwards Jr.,156859,S,TEXAS ST,12,0,0,314,65.8,0,3,32,16.5,3.1,1,2,14.1,3,212,35,6,0,50.7,0,2,15,22.9,0.0,0,6.7,0,70,16,2
Kiawan Murphy,156887,DI,AKRON,4,0,0,102,60.1,0,1,17,100.0,5.9,1,0,2.9,0,19,19,1,0,58.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Bryan McCoy,156889,LB,AKRON,11,0,0,102,59.1,1,4,34,13.2,8.8,3,2,13.2,2,266,35,7,0,55.2,1,3,13,20.3,7.7,1,23.1,1,69,14,5
Sidney Houston Jr.,156893,ED,BALL ST,12,0,0,117,73.9,5,25,327,98.3,10.4,34,3,7.6,10,348,342,40,0,74.8,4,17,117,99.2,17.1,20,14.1,6,126,125,27
Loren Strickland,156894,S,BALL ST,12,0,0,117,87.5,0,2,9,5.5,22.2,2,2,22.2,1,218,12,3,0,57.8,0,0,2,3.2,0.0,0,0.0,0,63,2,0
Josh Baka,156915,S,KENT STATE,9,0,0,201,65.3,0,0,4,3.6,25.0,1,0,0.0,0,112,4,0,0,59.5,0,0,1,2.0,0.0,0,0.0,0,51,1,0
Malachi McLean,156929,S,NEW MEX ST,2,0,1,242,46.9,0,1,1,2.9,0.0,0,2,50.0,0,34,1,1,0,46.9,0,1,1,6.7,0.0,0,50.0,0,15,1,1
Sterling Webb,156932,DI,NEW MEX ST,13,0,0,242,73.7,2,14,234,100.0,12.8,30,1,4.7,3,245,245,19,0,64.4,1,4,88,100.0,10.2,9,6.3,3,92,92,8
Buddha Peleti,156933,ED,NEW MEX ST,13,0,0,242,62.0,3,17,332,98.1,8.1,27,1,4.2,4,359,352,24,0,65.0,2,12,142,98.7,14.8,21,6.3,2,150,148,16
Jaden Robinson,156934,ED,NEW MEX ST,6,0,0,242,63.9,0,1,11,84.6,9.1,1,0,4.5,0,13,11,1,0,68.9,0,1,5,83.3,20.0,1,10.0,0,6,5,1
Keyshaun Elliott,156945,LB,NEW MEX ST,13,0,1,242,62.0,4,11,74,16.3,5.4,4,2,14.2,3,471,77,18,0,54.2,2,5,32,19.5,6.3,2,10.9,0,169,33,7
Gabe Peterson,156950,ED,NEW MEX ST,13,1,0,242,67.3,7,21,274,99.7,8.4,23,2,6.2,3,289,288,31,1,71.9,4,15,112,100.0,15.2,17,11.2,3,115,115,22
Donovan Hinish,156961,DI,NOTRE DAME,9,0,0,258,57.8,0,1,33,100.0,3.0,1,0,4.5,1,38,38,2,0,55.2,0,0,11,100.0,0.0,0,0.0,0,13,13,0
Benjamin Morrison,156968,CB,NOTRE DAME,11,0,0,258,60.3,0,1,8,2.5,12.5,1,6,6.3,0,315,8,1,0,67.6,0,1,3,2.3,33.3,1,16.7,0,133,3,1
Jaylen Sneed,156972,LB,NOTRE DAME,12,2,0,258,61.7,2,6,63,60.0,9.5,6,0,7.9,1,115,69,9,1,59.2,1,4,42,75.8,9.5,4,8.3,1,62,47,6
Joshua Burnham,156977,ED,NOTRE DAME,12,0,0,258,63.1,1,5,68,93.8,8.8,6,1,5.9,1,81,76,7,0,61.1,0,4,23,96.8,13.0,3,8.7,0,31,30,4
Tyson Ford,156978,ED,NOTRE DAME,1,0,0,258,65.1,0,1,1,100.0,100.0,1,0,50.0,0,1,1,1,0,65.1,0,1,1,100.0,100.0,1,50.0,0,1,1,1
Junior Tuihalamaka,156982,ED,NOTRE DAME,10,0,0,258,57.2,0,4,71,96.1,5.6,4,0,2.8,0,77,74,4,0,64.4,0,4,23,96.0,17.4,4,8.7,0,25,24,4
Jayden Bellamy,156984,CB,SYRACUSE,10,0,0,304,58.6,0,0,2,0.9,0.0,0,0,0.0,0,229,2,0,0,,0,0,0,0.0,,0,,0,77,0,0
Malachi Davis,156997,DI,TOLEDO,1,0,0,316,73.1,0,1,5,100.0,40.0,2,0,30.0,1,5,5,2,0,66.3,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Jaheim Oatis,157002,DI,ALABAMA,11,2,0,103,61.2,1,5,136,100.0,5.1,7,1,2.9,1,150,150,7,2,66.8,0,2,42,100.0,9.5,4,4.8,1,49,49,3
Shawn Murphy,157006,LB,ALABAMA,1,0,0,103,60.0,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,,0,0,0,,,0,,0,0,0,0
Tre'Quon Fegans,157009,S,USC,4,0,0,326,58.5,0,0,1,9.1,0.0,0,0,0.0,0,22,2,0,0,,0,0,0,0.0,,0,,0,3,0,0
Jihaad Campbell,157013,LB,ALABAMA,11,1,0,103,71.9,0,10,49,20.3,12.2,6,0,12.2,1,261,53,11,0,67.0,0,5,25,26.5,8.0,2,14.0,1,102,27,6
Mani Powell,157027,LB,ARKANSAS,1,0,0,111,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jordan Crook,157032,LB,ARKANSAS,8,0,0,111,76.7,1,3,8,15.1,37.5,3,1,37.5,1,53,8,5,0,76.0,0,2,4,22.2,50.0,2,50.0,1,18,4,3
J.D. Rhym,157039,CB,AUBURN,4,0,0,115,53.9,0,0,2,6.9,0.0,0,0,0.0,0,29,2,0,0,55.4,0,0,1,7.7,0.0,0,0.0,0,13,1,0
Enyce Sledge,157044,DI,AUBURN,1,0,0,115,58.3,0,0,6,100.0,0.0,0,0,0.0,0,7,7,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Caleb Wooden,157051,S,AUBURN,10,0,0,115,61.4,0,4,9,8.8,11.1,1,0,33.3,1,102,9,5,0,70.1,0,1,2,4.5,50.0,1,75.0,1,44,2,2
Jeffrey M'Ba,157055,DI,PURDUE,12,0,1,273,56.8,6,2,139,100.0,3.6,5,5,4.3,2,148,148,10,0,61.6,3,1,47,100.0,6.4,3,8.5,2,50,50,6
Marquise Gilbert,157056,S,AUBURN,3,0,0,115,57.6,0,0,2,8.3,0.0,0,0,0.0,0,24,2,0,0,59.2,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Mykel Williams,157061,ED,GEORGIA,11,1,0,173,65.8,2,12,195,99.0,10.8,21,0,5.6,4,204,202,18,1,63.0,1,6,86,98.9,9.3,8,7.6,3,88,87,10
C.J. Madden,157062,ED,GEORGIA,7,0,0,173,61.9,1,1,27,93.1,7.4,2,0,3.7,0,29,27,2,0,64.5,1,0,5,100.0,20.0,1,10.0,0,5,5,1
Bear Alexander,157064,DI,USC,12,2,0,326,71.2,6,22,316,100.0,9.5,30,9,5.4,3,336,336,31,2,67.3,3,10,86,100.0,12.8,11,7.6,0,91,91,13
Malaki Starks,157069,S,GEORGIA,12,0,0,173,66.3,0,0,3,1.1,33.3,1,2,0.0,0,366,4,0,0,59.9,0,0,1,0.7,0.0,0,0.0,0,137,1,0
Jalon Walker,157070,ED,GEORGIA,12,0,0,173,83.6,1,15,105,70.1,21.0,22,0,10.5,3,154,108,19,0,88.5,1,11,65,83.5,24.6,16,12.3,2,79,66,14
Terrell Foster,157075,LB,GEORGIA,3,0,0,173,57.6,0,2,4,33.3,0.0,0,0,25.0,0,12,4,2,0,,0,0,0,0.0,,0,,0,2,0,0
Daylen Everette,157079,CB,GEORGIA,12,0,0,173,57.4,0,0,3,1.0,0.0,0,2,0.0,0,315,3,0,0,59.9,0,0,1,0.9,0.0,0,0.0,0,113,1,0
Tomiwa Durojaiye,157096,ED,W VIRGINIA,12,1,0,343,61.4,2,4,119,99.2,6.7,8,1,5.9,4,123,122,10,0,62.6,1,2,35,100.0,11.4,4,10.0,2,35,35,5
Kells Bush,157102,DI,LA TECH,1,0,0,208,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Quency Wiggins,157104,ED,LSU,2,0,0,211,55.9,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,56.2,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Fitzgerald West Jr.,157107,DI,LSU,1,0,0,211,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tygee Hill,157111,DI,LSU,6,1,0,211,83.2,0,3,16,100.0,25.0,4,0,9.4,0,16,16,3,0,74.9,0,2,8,100.0,37.5,3,12.5,0,8,8,2
Jordan Allen,157114,S,LSU,4,0,0,211,59.6,0,0,1,2.0,0.0,0,0,0.0,0,50,1,0,0,59.6,0,0,1,4.0,0.0,0,0.0,0,25,1,0
Harold Perkins,157120,LB,LSU,12,0,2,211,74.5,1,15,139,35.9,10.8,15,5,10.1,6,410,147,22,0,73.4,0,7,54,45.0,14.8,8,13.9,4,129,58,11
Davison Igbinosun,157129,CB,OHIO STATE,12,0,2,260,77.7,0,0,3,1.0,0.0,0,6,33.3,1,384,4,1,0,64.3,0,0,0,0.6,,0,,0,169,1,0
Reginald Hughes,157136,ED,OLE MISS,2,0,0,226,60.9,0,0,22,79.3,9.1,2,0,0.0,0,29,23,0,0,64.7,0,0,3,60.0,33.3,1,0.0,0,5,3,0
DeCarlos Nicholson,157143,CB,MISS STATE,12,0,0,227,53.6,0,1,6,2.3,0.0,0,0,8.3,0,256,6,1,0,55.0,0,1,3,2.9,0.0,0,16.7,0,102,3,1
Marquis Gracial,157153,DI,MISSOURI,2,0,0,229,57.6,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,58.0,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Quantaves Gaskins,157183,CB,VANDERBILT,4,0,0,333,57.5,0,0,1,4.3,0.0,0,0,0.0,0,47,2,0,0,,0,0,0,0.0,,0,,0,17,0,0
Robby Harrison,157195,DI,INDIANA,2,0,0,190,57.9,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,58.5,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Deven Wright,157199,ED,TEXAS ST,12,0,1,314,64.2,3,5,109,87.2,9.2,10,2,7.3,4,133,116,12,0,67.5,1,3,37,86.7,16.2,6,13.5,3,45,39,7
Braxton Fely,157202,DI,BOISE ST,12,0,1,120,69.4,2,20,271,99.6,8.5,23,1,5.5,4,279,278,26,0,59.4,0,11,109,100.0,7.3,8,6.0,1,112,112,12
Nuer Gatkuoth,157215,ED,COLO STATE,10,1,1,144,64.0,7,21,229,94.5,10.0,23,1,6.6,1,256,242,29,0,65.3,2,13,79,96.6,16.5,13,10.8,1,88,85,16
Christian Ellis,157236,S,NEW MEXICO,12,0,0,241,55.7,0,1,3,1.3,0.0,0,2,16.7,0,375,5,1,0,58.0,0,1,1,1.7,0.0,0,50.0,0,119,2,1
Devon Jackson,157253,LB,OREGON,10,0,0,264,63.5,0,4,15,20.5,13.3,2,0,13.3,0,83,17,4,0,68.0,0,1,6,20.7,33.3,2,8.3,0,29,6,1
Harrison Taggart,157254,LB,BYU,12,0,0,128,66.0,1,0,16,15.9,18.8,3,0,3.1,0,113,18,1,0,63.4,0,0,7,25.8,28.6,2,0.0,0,31,8,0
Anthony Jones,157255,ED,INDIANA,12,0,0,190,48.0,1,7,134,81.3,2.2,3,1,3.0,0,176,143,8,0,47.7,0,4,63,89.3,1.6,1,3.2,0,75,67,4
Jahlil Florence,157256,CB,OREGON,11,0,0,264,90.8,2,1,7,2.7,42.9,3,2,35.7,1,257,7,4,0,85.9,0,1,2,2.2,50.0,1,75.0,1,91,2,2
David Bailey,157272,ED,STANFORD,11,0,0,300,77.7,2,17,114,55.1,14.0,16,2,12.7,5,214,118,24,0,85.8,2,10,43,61.1,23.3,10,20.9,3,72,44,15
Matt Rose,157275,LB,STANFORD,10,0,0,300,49.1,0,2,18,35.3,0.0,0,0,5.6,0,51,18,2,0,50.5,0,1,9,60.0,0.0,0,5.6,0,15,9,1
Collin Wright,157276,CB,STANFORD,12,0,2,300,69.8,0,0,2,0.4,0.0,0,3,50.0,1,484,2,1,0,,0,0,0,0.0,,0,,0,147,0,0
Scotty Edwards,157277,S,STANFORD,10,0,0,300,76.9,2,6,13,4.0,15.4,2,0,38.5,1,378,15,9,0,86.6,1,1,6,5.6,33.3,2,33.3,1,126,7,3
Ernest Cooper,157278,ED,STANFORD,10,0,0,300,56.8,2,3,34,76.1,5.9,2,0,7.4,0,46,35,5,0,58.2,0,1,15,93.8,13.3,2,3.3,0,16,15,1
Jaxson Moi,157280,DI,STANFORD,12,0,0,300,54.4,0,9,231,99.6,3.5,8,0,2.4,1,245,244,10,0,59.0,0,4,59,98.4,6.8,4,5.1,1,64,63,5
Tevarua Tafiti,157281,ED,STANFORD,12,1,0,300,56.1,3,11,139,49.8,2.2,3,1,7.9,4,291,145,18,1,58.4,1,5,45,56.6,2.2,1,13.3,3,83,47,9
Pat Caughey,157282,DI,STANFORD,9,0,0,300,51.9,1,1,97,100.0,1.0,1,0,1.0,0,97,97,2,0,54.4,0,0,35,100.0,2.9,1,0.0,0,35,35,0
Zach Rowell,157284,DI,STANFORD,6,0,0,300,59.2,0,1,32,100.0,6.3,2,0,4.7,1,33,33,2,0,56.4,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Namdi Obiazor,157288,LB,TCU,12,0,0,305,68.9,4,15,88,22.4,5.7,5,0,15.3,4,424,95,23,0,63.3,0,4,28,39.7,14.3,4,14.3,2,78,31,6
Damonic Williams,157291,DI,TCU,12,0,0,305,63.7,1,15,230,100.0,5.7,13,2,4.8,3,241,241,19,0,70.2,0,6,37,100.0,10.8,4,10.8,1,42,42,7
Micheal Ibukun-Okeyode,157292,ED,TCU,12,0,0,305,63.2,1,8,126,100.0,9.5,12,2,5.2,2,129,129,11,0,69.0,0,4,32,100.0,18.8,6,12.5,2,33,33,6
Connor Lingren,157293,DI,TCU,3,0,0,305,60.0,0,1,17,100.0,5.9,1,0,2.9,0,17,17,1,0,56.9,0,1,5,100.0,0.0,0,10.0,0,5,5,1
Paul Oyewale,157294,ED,TCU,11,0,0,305,62.4,0,14,199,99.1,9.5,19,0,4.5,2,214,212,16,0,60.1,0,3,41,100.0,9.8,4,6.1,1,43,43,4
Justice Finkley,157306,ED,TEXAS,12,0,0,311,62.0,1,7,122,78.3,7.4,9,1,4.9,2,161,126,10,0,64.6,1,2,34,79.5,11.8,4,7.4,1,44,35,4
Jaylon Guilbeau,157307,CB,TEXAS,7,0,0,311,47.3,0,2,7,7.1,0.0,0,0,14.3,0,99,7,2,0,55.4,0,0,4,10.8,0.0,0,0.0,0,37,4,0
Aaron Bryant,157310,DI,TEXAS,6,0,0,311,57.1,0,0,37,100.0,2.7,1,0,0.0,0,37,37,0,0,60.0,0,0,12,100.0,8.3,1,0.0,0,12,12,0
Terrance Brooks,157312,CB,TEXAS,12,0,0,311,51.2,0,1,4,1.2,0.0,0,2,12.5,0,330,4,1,0,51.4,0,1,3,2.7,0.0,0,16.7,0,111,3,1
Jaray Bledsoe,157313,DI,TEXAS,8,0,0,311,63.4,0,5,59,100.0,8.5,5,1,4.2,0,60,60,5,0,59.9,0,3,22,100.0,9.1,2,6.8,0,22,22,3
Joseph Adedire,157323,ED,TEXAS TECH,11,0,0,315,57.5,3,7,202,78.5,5.9,12,0,2.5,0,274,215,10,0,59.5,1,4,68,84.1,10.3,7,3.7,0,88,74,5
Trevon McAlpine,157324,DI,TEXAS TECH,7,0,0,315,59.9,0,2,63,100.0,3.2,2,1,3.2,1,65,65,3,0,54.3,0,1,12,100.0,0.0,0,4.2,0,14,14,1
Harvey Dyson III,157327,ED,TEXAS TECH,6,0,0,315,60.5,0,1,21,84.6,4.8,1,1,2.4,0,26,22,1,0,59.4,0,1,8,100.0,0.0,0,6.3,0,9,9,1
Wesley Smith,157329,LB,TEXAS TECH,2,0,0,315,59.2,0,0,1,5.0,0.0,0,0,0.0,0,20,1,0,0,59.2,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Ben Roberts,157332,LB,TEXAS TECH,12,0,0,315,53.6,2,5,39,10.8,5.1,2,1,9.0,0,388,42,7,0,51.6,0,2,19,17.6,5.3,1,5.3,0,125,22,2
Hudson Cedarland,157347,LB,WASH STATE,3,0,0,341,60.0,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
Asani Redwood,157354,DI,W VIRGINIA,10,0,0,343,54.3,0,0,75,100.0,1.3,1,0,1.3,1,79,79,1,0,52.5,0,0,18,100.0,0.0,0,0.0,0,19,19,0
Christion Stokes,157355,S,W VIRGINIA,3,0,0,343,59.5,0,0,1,14.3,0.0,0,0,0.0,0,7,1,0,0,59.5,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Hershey McLaurin,157356,S,W VIRGINIA,11,0,0,343,73.5,1,2,23,14.3,8.7,2,0,10.9,1,175,25,4,0,56.1,0,0,4,7.5,0.0,0,0.0,0,53,4,0
Trey Lathan,157359,LB,W VIRGINIA,5,0,0,343,81.0,8,4,28,20.4,7.1,2,0,21.4,0,142,29,12,0,70.0,3,3,12,22.2,8.3,1,25.0,0,54,12,6
Sullivan Weidman,157360,G,W VIRGINIA,1,0,0,343,59.8,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Mumu Bin-Wahad,157368,CB,UCONN,12,0,3,146,73.9,0,0,2,0.7,50.0,1,6,50.0,1,292,2,1,0,75.9,0,0,1,1.1,100.0,1,100.0,1,87,1,1
Raleigh Collins III,157369,CB,W VIRGINIA,4,0,0,343,58.2,0,0,3,8.8,0.0,0,0,0.0,0,34,3,0,0,59.2,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Brylan Green,157386,S,LIBERTY,10,0,0,206,75.0,0,0,1,0.3,0.0,0,0,100.0,1,312,1,1,0,,0,0,0,0.0,,0,,0,87,0,0
Jayden Sweeney,157389,S,LIBERTY,5,0,0,206,58.8,0,0,2,8.3,0.0,0,0,0.0,0,24,2,0,0,59.7,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Caeden Callahan,157399,LB,LIBERTY,1,0,0,206,59.5,0,1,2,50.0,0.0,0,0,25.0,0,4,2,1,0,,0,0,0,,,0,,0,0,0,0
Mike Smith Jr.,157400,LB,BAYLOR,5,1,0,118,74.6,3,5,27,24.8,18.5,5,0,18.5,1,117,29,9,0,80.3,2,3,11,36.4,36.4,4,31.8,1,33,12,6
Bryce Dixon,157403,DI,LIBERTY,12,2,0,206,66.7,1,8,257,100.0,4.3,11,0,2.9,3,280,280,12,1,72.1,1,3,81,100.0,7.4,6,6.2,3,91,91,7
Brandon Cleveland,157411,DI,NC STATE,12,0,0,248,65.0,2,4,113,100.0,3.5,4,0,4.4,2,123,123,8,0,54.9,0,0,16,100.0,0.0,0,0.0,0,19,19,0
Aisea Moa,157430,ED,BYU,3,0,0,128,54.5,0,0,9,100.0,0.0,0,0,0.0,0,9,9,0,0,56.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Bruce Mitchell,157431,DI,BYU,4,0,0,128,52.8,0,0,39,100.0,0.0,0,0,0.0,0,44,44,0,0,54.1,0,0,13,100.0,0.0,0,0.0,0,14,14,0
Logan Fano,157432,ED,UTAH,5,0,0,328,75.2,4,4,114,94.5,11.4,13,0,7.0,4,127,120,12,0,61.6,1,2,56,96.7,8.9,5,6.3,2,60,58,5
Michael Daley,157435,ED,BYU,4,0,0,128,66.6,0,2,7,70.0,28.6,2,0,14.3,0,10,7,2,0,64.6,0,1,4,66.7,25.0,1,12.5,0,6,4,1
Isaiah Glasker,157436,LB,BYU,3,0,0,128,56.5,0,0,3,20.0,0.0,0,0,0.0,0,15,3,0,0,59.6,0,0,1,12.5,0.0,0,0.0,0,8,1,0
J.D. Lampley,157442,ED,E CAROLINA,12,1,0,156,78.9,3,14,154,97.0,11.7,18,0,6.8,2,168,163,19,0,68.7,0,6,44,95.9,15.9,7,9.1,1,49,47,7
Samuel Dankah,157444,ED,E CAROLINA,9,2,0,156,62.3,0,3,37,60.0,5.4,2,1,4.1,0,65,39,3,1,65.6,0,2,17,81.8,11.8,2,5.9,0,22,18,2
Isaiah Brown-Murray,157447,CB,E CAROLINA,12,0,0,156,60.0,0,0,1,0.5,0.0,0,0,0.0,0,220,1,0,0,,0,0,0,0.0,,0,,0,60,0,0
Zakye Barker,157449,LB,E CAROLINA,8,0,0,156,56.0,0,0,3,9.4,0.0,0,0,0.0,0,32,3,0,0,59.2,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Adrian Gonzalez,157452,DI,E MICHIGAN,11,1,0,160,62.5,0,6,114,100.0,7.0,8,2,3.5,1,121,121,7,0,64.0,0,4,44,100.0,13.6,6,6.8,1,47,47,5
Joseph Zelinsky,157453,ED,E MICHIGAN,11,0,0,160,62.0,3,12,176,94.4,9.7,17,0,6.0,3,198,187,18,0,69.9,2,8,76,96.4,18.4,14,10.5,3,84,81,13
Maverick Baranowski,157484,LB,MINNESOTA,9,0,0,225,73.0,0,5,17,10.5,23.5,4,1,20.6,1,191,20,6,0,63.9,0,2,6,13.1,33.3,2,33.3,1,61,8,3
Anthony Smith,157485,ED,MINNESOTA,12,0,0,225,74.7,3,10,134,99.3,12.7,17,1,6.3,2,143,142,15,0,73.2,1,5,40,100.0,22.5,9,7.5,0,42,42,6
Tyler Stolsky,157505,LB,MINNESOTA,5,0,0,225,57.6,0,0,2,4.3,0.0,0,0,0.0,0,47,2,0,0,59.6,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Coleman Bryson,157509,S,MINNESOTA,5,0,0,225,58.3,0,0,1,1.5,0.0,0,0,0.0,0,67,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
Rayyan Buell,157513,DI,OHIO,12,0,0,259,65.9,0,10,213,97.8,7.5,16,1,5.2,6,227,222,16,0,62.7,0,3,78,100.0,11.5,9,4.5,2,83,83,5
Jamare Glasker,157528,CB,WAKE,7,0,0,339,59.6,0,0,1,1.1,0.0,0,1,0.0,0,88,1,0,0,,0,0,0,0.0,,0,,0,23,0,0
Kevin Abrams-Verwayne,157542,ED,APP STATE,11,0,0,108,70.6,1,12,153,100.0,13.1,20,0,5.6,2,160,160,15,0,67.3,0,5,49,100.0,22.4,11,7.1,1,51,51,6
Ethan Johnson,157549,CB,APP STATE,12,0,0,108,68.4,1,1,6,1.3,0.0,0,2,16.7,0,475,6,2,0,71.5,1,1,2,1.5,0.0,0,50.0,0,135,2,2
DJ Burks,157550,S,APP STATE,5,0,0,108,56.6,0,0,2,10.0,0.0,0,0,0.0,0,20,2,0,0,,0,0,0,0.0,,0,,0,7,0,0
Santana Hopper,157551,DI,APP STATE,12,0,0,108,80.4,4,11,165,100.0,12.1,20,2,5.8,2,173,173,17,0,67.2,1,5,44,100.0,15.9,7,9.1,1,45,45,7
Derrell Farrar,157552,LB,APP STATE,10,0,0,108,62.8,0,3,21,15.3,9.5,2,0,11.9,1,144,22,4,0,57.6,0,2,10,25.0,10.0,1,10.0,0,40,10,2
Brodrick Gooch,157555,LB,APP STATE,9,0,0,108,64.5,1,1,8,10.0,12.5,1,0,12.5,0,90,9,2,0,63.9,0,0,3,11.5,33.3,1,0.0,0,26,3,0
Markus Clark,157556,DI,APP STATE,9,0,0,108,74.2,0,10,152,100.0,8.6,13,0,3.9,1,172,172,11,0,74.3,0,5,45,100.0,17.8,8,7.8,1,48,48,6
Josiah Wyatt,157557,DI,APP STATE,4,0,0,108,56.4,0,1,23,100.0,4.3,1,0,2.2,0,24,24,1,0,63.7,0,1,5,100.0,20.0,1,10.0,0,5,5,1
Donovan Spellman,157558,ED,APP STATE,12,0,0,108,56.9,0,2,57,68.1,5.3,3,0,3.5,1,91,62,3,0,47.9,0,2,17,89.5,0.0,0,5.9,0,19,17,2
Caleb Bacon,157561,LB,IOWA STATE,12,0,0,193,82.3,4,12,64,38.8,18.8,12,0,17.2,3,170,66,19,0,86.0,2,5,20,80.8,30.0,6,22.5,1,26,21,8
Will McLaughlin,157562,LB,IOWA STATE,12,0,0,193,59.3,1,3,32,13.9,6.3,2,0,9.4,1,251,35,5,0,54.2,0,2,10,37.9,10.0,1,10.0,0,29,11,2
