player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jarveon Howard,77710,HB,SYRACUSE,2,7,2,1,58.8,50,0,85,0,0,2,60,244.9,2,3,304,0,2,71.3,72.1,72.6,,,57.4,71.3,60.0,50,0,0,0,3,10,0,0,0,7,0,85,60,8.57,12.1,0.0,5
Wiley Green,75891,QB,RICE,4,2,1,0,0.0,0,0,8,0,0,0,4,0.0,0,2,275,2,0,26.5,72.8,44.6,75.1,,,56.1,60.2,6,1,0,0,0,66,15,5,0,2,0,23,31,4.43,3.3,,1
Isaiah Cashwell,122206,HB,MIAMI FL,2,7,2,0,0.0,0,0,19,0,0,2,14,57.1,0,2,220,0,0,71.3,56.8,68.9,,,,57.5,,5,0,0,0,0,7,0,0,0,7,0,19,14,2.0,2.7,,7
DJ England-Chisolm,97068,WR,MIDDLE TN,12,7,0,2,56.9,33,0,58,1,5,0,15,29.8,2,3,224,0,2,74.2,64.0,85.5,,,62.0,74.0,56.5,17,0,303,29,206,146,0,0,43,36,0,58,15,2.14,8.3,1.47,0
Zay Flowers,97268,WR,BOSTON COL,12,7,3,1,68.1,47,1,69,4,10,3,27,98.3,3,3,121,1,0,48.7,73.0,33.6,,,74.6,62.4,61.6,47,3,746,44,328,375,0,0,82,51,0,69,27,3.86,9.9,2.27,0
Braylon Braxton,144442,QB,TULSA,3,7,1,1,38.5,15,0,39,0,0,1,28,57.1,1,4,320,0,5,71.3,80.0,69.8,,,,72.0,60.0,15,0,0,0,0,8,0,0,0,7,1,39,28,4.0,5.6,,2
Demouy Kennedy,123923,HB,ALABAMA,1,7,1,0,0.0,0,0,16,0,0,1,11,22.4,0,1,103,0,0,71.3,58.1,72.4,,45.9,57.5,59.1,,7,0,0,0,4,7,0,0,0,7,0,16,11,1.57,2.3,0.0,7
Jacolby Criswell,122830,QB,N CAROLINA,4,5,1,1,38.2,26,0,40,0,0,1,13,52.0,4,5,245,1,1,28.5,72.6,75.6,75.2,,,59.2,60.0,26,0,0,0,0,27,28,2,0,5,1,68,19,2.71,9.7,,2
Tavierre Dunlap,132720,HB,MICHIGAN,2,7,0,1,54.9,28,0,51,0,0,0,19,0.0,1,1,222,0,4,71.3,60.0,72.1,,,56.5,60.4,59.8,28,0,0,0,5,9,0,0,0,7,0,51,19,2.71,7.3,0.0,3
Jamious Griffin,97189,HB,GA TECH,4,7,1,0,0.0,0,0,23,0,0,1,15,30.6,0,1,176,1,2,24.4,48.7,72.6,,64.3,56.2,52.4,45.8,7,0,0,0,6,14,0,0,1,7,0,23,15,2.14,3.3,0.0,5
Nikko Remigio,84150,WR,CAL,11,7,0,1,47.4,27,0,57,2,7,0,18,40.0,3,3,130,0,1,84.5,62.7,27.4,,,63.4,58.4,62.4,27,2,242,38,290,135,0,0,53,45,0,57,18,2.57,8.1,0.83,2
Brayden Schager,146078,QB,HAWAII,6,3,0,0,0.0,0,0,-3,0,0,0,1,0.0,1,2,180,3,1,39.9,44.8,82.4,42.7,,56.5,61.4,60.7,12,0,0,0,2,95,33,4,0,3,0,30,5,0.71,4.3,0.0,0
Jorden Gidrey,125267,HB,AIR FORCE,9,7,2,0,0.0,0,0,22,0,0,2,14,57.1,0,2,101,0,4,71.3,62.1,16.0,,72.5,52.1,65.1,64.2,7,1,0,0,19,173,0,0,0,7,0,22,14,2.0,3.1,0.0,2
Jalen Montgomery,121815,HB,MIDDLE TN,2,7,4,0,0.0,0,0,19,0,0,4,22,179.6,0,1,224,0,3,71.3,65.7,71.5,,,59.8,65.3,58.3,7,0,0,0,1,11,0,0,0,7,0,19,22,3.14,2.7,0.0,4
Jayvaun Wilson,100587,HB,UNLV,3,7,1,0,0.0,0,0,29,0,0,1,24,49.0,1,1,325,0,7,71.3,67.8,71.9,,72.7,60.0,66.4,60.0,13,0,0,0,1,8,0,0,0,7,0,29,24,3.43,4.1,0.0,0
Jayden Reed,78171,WR,MICH STATE,12,7,2,0,0.0,0,0,34,6,14,2,26,99.0,1,2,223,0,0,84.5,82.6,69.7,,,82.7,71.3,65.6,12,1,946,53,333,338,0,0,91,60,1,34,26,3.71,4.9,2.84,0
Leon Franklin,101639,HB,MICHIGAN,6,7,0,0,0.0,0,0,28,0,0,0,20,0.0,0,0,222,0,5,72.5,75.7,75.6,,73.9,54.2,77.7,56.3,9,0,0,0,6,16,0,0,0,7,0,28,20,2.86,4.0,0.0,2
Elijah Robinson,131507,FB,AIR FORCE,4,7,0,0,0.0,0,0,29,0,0,0,15,0.0,0,2,101,0,1,71.3,64.2,74.9,,,,63.2,60.3,7,0,0,0,0,15,0,0,0,7,0,29,15,2.14,4.1,,0
Trevor Wilson,97287,WR,KANSAS,12,7,1,0,0.0,0,0,42,3,5,1,17,42.9,2,2,198,0,4,74.2,63.9,53.4,37.9,,64.7,61.7,65.8,14,2,364,27,211,172,0,0,46,34,0,42,17,2.43,6.0,1.73,0
Ja'Khi Douglas,122397,WR,FLORIDA ST,8,7,0,0,0.0,0,0,6,0,0,0,6,0.0,0,0,167,0,6,74.5,64.5,84.6,,67.7,68.4,52.2,45.1,3,0,255,14,113,72,0,0,17,21,0,6,6,0.86,0.9,2.26,1
Drew Estrada,109686,WR,BAYLOR,10,6,0,0,0.0,0,0,8,1,2,0,10,11.9,0,1,118,0,0,74.2,67.8,85.3,,,66.6,53.8,76.0,5,0,324,22,171,183,0,0,34,28,0,8,10,1.67,1.3,1.89,1
Will Haskell,146153,QB,S DIEGO ST,3,5,2,0,0.0,0,0,28,0,0,1,20,80.0,0,2,284,0,1,69.8,71.2,73.0,70.3,,,63.4,60.0,8,0,0,0,0,15,3,1,0,5,1,31,26,4.33,5.2,,4
Danny Smith,83638,HB,BOISE ST,2,6,1,0,0.0,0,0,17,0,0,1,17,47.2,0,2,120,0,3,70.5,67.9,70.1,,,,66.4,60.0,6,0,0,0,0,7,0,0,0,6,0,17,17,2.83,2.8,,3
Audric Estime,147476,HB,NOTRE DAME,4,6,1,1,34.4,21,0,61,0,0,1,44,122.2,3,4,258,0,5,70.5,85.1,70.3,,,58.7,79.7,61.2,21,0,0,0,2,9,0,0,0,6,0,61,44,7.33,10.2,0.0,1
Chavion Smith,145574,HB,CHARLOTTE,1,6,1,0,0.0,0,0,17,0,0,1,12,33.3,0,1,136,0,3,70.5,61.8,70.9,,71.3,57.4,61.7,60.0,8,0,0,0,3,7,0,0,0,6,0,17,12,2.0,2.8,0.0,3
Jahan Dotson,84375,WR,PENN STATE,12,6,1,0,0.0,0,1,18,2,9,1,11,18.9,0,2,266,1,2,86.7,87.5,88.8,86.8,,87.2,64.3,62.7,7,1,1182,91,461,282,0,0,137,97,1,18,11,1.83,3.0,2.56,0
Kevorian Barnes,145514,HB,UTSA,3,6,0,0,0.0,0,0,16,0,0,0,4,0.0,1,2,331,0,1,70.5,55.0,71.9,,19.1,56.3,62.7,36.8,11,0,0,0,4,6,0,0,0,6,0,16,4,0.67,2.7,0.0,5
Aron Cruickshank,84516,WR,RUTGERS,6,6,2,0,0.0,0,0,30,0,6,2,16,82.1,1,1,278,0,5,58.7,71.2,83.0,,62.2,69.5,64.0,72.1,14,0,244,20,132,135,0,0,31,26,0,30,16,2.67,5.0,1.85,0
Tate Martell,60505,QB,UNLV,2,5,3,0,0.0,0,0,2,0,0,3,3,36.0,0,1,325,0,3,69.7,49.3,71.8,50.8,,,55.2,60.0,9,0,0,0,0,10,3,1,0,5,0,5,3,0.5,0.8,,2
Obie Sanni,145354,HB,DOMINION,1,6,0,0,0.0,0,0,23,0,0,0,15,0.0,0,2,263,0,0,70.5,61.2,71.6,,,,60.7,60.0,5,0,0,0,0,8,0,0,0,6,0,23,15,2.5,3.8,,6
Isiah Paige,145348,WR,DOMINION,11,6,1,0,0.0,0,0,28,5,7,1,21,96.6,1,1,263,2,4,34.6,50.4,28.6,,,49.3,63.6,61.2,13,2,174,23,243,201,0,0,42,29,0,28,21,3.5,4.7,0.72,0
Josh Adkins,60483,QB,UTSA,6,3,1,0,0.0,0,0,-4,0,0,0,0,0.0,1,1,331,0,0,70.5,69.0,77.4,68.8,,,59.4,60.0,11,0,0,0,0,37,18,3,0,3,0,14,19,3.17,2.3,,0
Carter Scudo,147420,WR,UMASS,4,6,3,1,48.6,17,0,35,0,0,3,28,200.0,1,3,216,0,3,70.7,72.2,71.0,,71.5,60.8,71.8,,17,0,-3,1,5,6,0,0,1,7,1,35,28,4.67,5.8,-0.6,3
Tyler Lytle,60364,QB,UMASS,2,3,2,0,0.0,0,0,16,0,0,1,12,133.3,2,5,216,1,2,71.9,71.0,79.4,66.4,,,73.6,60.0,12,0,0,0,0,47,20,3,0,3,2,36,42,7.0,6.0,,1
Jackson Acker,145157,HB,WISCONSIN,2,6,0,1,62.1,18,0,29,0,0,0,15,0.0,1,1,349,0,5,70.5,53.3,71.8,,,58.9,52.2,69.8,18,0,0,0,2,9,0,0,0,6,1,29,15,2.5,4.8,0.0,1
Baylor Romney,82095,QB,BYU,4,3,0,0,0.0,0,0,-10,0,1,0,1,8.3,2,3,128,2,0,27.5,75.3,79.2,77.5,,87.9,50.7,60.0,13,0,13,1,1,53,33,3,1,4,0,23,5,0.83,3.8,13.0,3
James Tupou,81448,FB,UTEP,12,6,0,0,0.0,0,0,14,0,0,0,7,0.0,0,2,330,0,2,71.7,61.1,0.0,,80.3,67.8,59.7,63.8,6,3,25,1,19,140,0,0,2,7,0,14,7,1.17,2.3,1.32,2
Jarrett Guest,97997,QB,COAST CAR,6,5,2,1,62.1,18,0,23,0,0,2,16,128.0,1,2,141,0,0,69.9,90.6,75.3,90.3,,,70.5,60.2,18,1,0,0,0,33,6,1,0,5,0,29,19,3.17,4.8,,3
Trent Howland,144833,HB,INDIANA,3,6,0,0,0.0,0,0,19,0,0,0,13,0.0,0,1,190,1,0,17.9,40.9,73.0,,,56.5,46.1,40.3,8,0,0,0,3,12,0,0,0,6,0,19,13,2.17,3.2,0.0,6
Cam'Ron Valdez,144749,HB,TEXAS TECH,2,6,1,0,0.0,0,0,16,0,0,1,15,41.7,0,1,315,0,1,70.5,62.6,71.4,,,59.8,59.8,68.5,8,0,0,0,1,11,0,0,0,6,0,16,15,2.5,2.7,0.0,5
Brian Brewton,147377,HB,UCONN,10,6,0,0,0.0,0,0,19,0,1,0,11,9.6,1,1,146,0,2,76.3,62.0,0.0,,70.0,64.7,59.0,60.0,10,1,40,13,36,29,0,0,14,19,0,19,11,1.83,3.2,1.11,2
Chaese Jackson,77690,TE,E MICHIGAN,4,6,1,0,0.0,0,0,27,0,0,1,19,52.8,1,2,160,0,6,70.5,60.4,71.4,,,57.3,60.9,60.0,13,0,0,0,2,8,0,0,0,6,0,27,19,3.17,4.5,0.0,0
Erin Collins,57342,HB,N ILLINOIS,4,6,0,0,0.0,0,0,10,0,0,0,10,0.0,0,0,254,0,2,70.5,52.6,73.3,,0.0,59.1,56.9,60.0,5,0,0,0,2,9,0,0,0,6,0,10,10,1.67,1.7,0.0,4
Knox Kadum,99578,QB,VA TECH,5,5,0,0,0.0,0,0,15,0,0,0,3,0.0,0,0,337,0,2,70.6,39.6,77.8,29.7,,,68.3,60.3,9,0,0,0,0,56,7,1,0,5,0,22,5,0.83,3.7,,1
Delbert Mimms III,99609,HB,NC STATE,3,6,1,1,40.4,19,0,47,0,0,1,31,86.1,2,2,248,0,0,70.5,76.0,69.4,,70.8,59.8,72.7,60.0,19,0,0,0,1,7,0,0,0,6,0,47,31,5.17,7.8,0.0,6
Kai Horton,144418,QB,TULANE,4,5,1,0,0.0,0,0,15,0,0,1,9,36.0,0,2,319,1,1,29.5,52.3,78.0,43.6,,,66.4,60.7,6,0,0,0,0,55,6,1,0,5,0,21,12,2.0,3.5,,3
Isaiah Gash,129577,HB,MICHIGAN,2,6,0,0,0.0,0,0,17,0,0,0,9,0.0,0,2,222,0,5,70.5,61.1,69.7,,,,60.9,60.0,5,0,0,0,0,7,0,0,0,6,0,17,9,1.5,2.8,,1
Isaiah Bravo,100828,QB,UTEP,2,6,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,330,0,2,70.5,54.5,69.8,,,,56.4,60.0,3,0,0,0,0,9,0,0,0,6,0,1,3,0.5,0.2,,1
Gabriel Rogers,100921,WR,MEMPHIS,9,6,3,1,68.8,22,0,32,2,3,3,17,81.0,1,2,218,0,2,76.6,56.0,83.2,60.6,,57.8,59.7,39.1,22,0,179,15,206,131,0,0,29,21,0,32,17,2.83,5.3,0.87,2
Heron Maurisseau,78069,WR,UCONN,12,6,1,1,80.0,16,0,20,0,0,1,19,24.4,2,2,146,0,0,70.3,57.5,82.8,,,56.2,61.7,62.4,16,0,75,7,101,77,0,0,16,13,0,20,19,3.17,3.3,0.74,0
Jayshon Jackson,78041,WR,BALL ST,12,6,1,0,0.0,0,0,21,6,2,1,14,11.1,0,0,117,0,0,75.7,72.4,86.7,63.2,,72.0,67.8,58.0,9,0,683,57,340,161,0,0,90,63,0,21,14,2.33,3.5,2.01,0
Cam Wiley,101646,HB,MINNESOTA,3,6,1,0,0.0,0,0,4,0,0,1,10,27.8,0,0,225,0,3,70.5,58.6,72.7,,45.7,56.6,60.6,60.0,3,0,0,0,6,7,0,0,0,6,0,4,10,1.67,0.7,0.0,3
Evan Simon,129906,QB,RUTGERS,5,6,0,0,0.0,0,0,26,0,0,0,7,0.0,1,0,278,1,3,71.2,43.1,76.4,42.1,,,55.9,60.0,11,0,0,0,0,30,0,0,0,6,0,26,7,1.17,4.3,,1
Logan Fife,128176,QB,FRESNO ST,1,5,0,0,0.0,0,0,4,0,0,0,0,0.0,0,1,169,0,0,70.0,60.4,74.8,58.2,,,61.0,60.0,7,0,0,0,0,25,7,1,0,5,0,11,0,0.0,1.8,,0
Brashard Smith,143951,WR,MIAMI FL,9,6,1,0,0.0,0,0,23,0,4,1,18,75.0,0,0,220,0,2,74.7,76.5,76.9,,,88.3,63.3,62.1,7,0,199,14,25,24,0,0,14,20,0,23,18,3.0,3.8,7.96,3
Josiah Johnson,75883,TE,UMASS,11,6,0,1,86.0,43,0,50,1,0,0,14,0.0,1,3,216,0,5,72.2,56.4,68.2,,48.5,53.0,75.7,58.3,43,1,115,11,180,241,0,0,23,17,2,50,14,2.33,8.3,0.64,0
Darez Snider,128011,HB,MIAMI OH,2,6,2,1,73.9,17,0,23,0,0,2,27,150.0,1,1,221,0,1,72.4,70.2,70.3,,,,68.4,59.9,17,0,0,0,0,10,0,0,0,6,0,23,27,4.5,3.8,,5
Xavier Coleman,143822,HB,BOSTON COL,3,6,2,0,0.0,0,0,13,0,0,2,14,58.3,0,0,121,0,3,70.9,63.9,72.6,,,60.7,63.6,60.0,6,0,5,2,4,7,0,0,2,8,0,13,14,2.33,2.2,1.25,3
Jaylin Lane,121811,WR,MIDDLE TN,11,6,3,2,67.2,45,0,67,1,11,3,34,184.5,3,3,224,0,2,70.8,75.1,50.6,,,76.0,76.9,39.2,29,1,408,37,198,130,0,0,53,43,1,67,34,5.67,11.2,2.06,0
Samson Nacua,43380,WR,BYU,11,6,5,0,0.0,0,1,27,4,2,5,27,131.3,1,1,128,0,0,73.0,65.0,51.3,,,63.1,61.3,74.9,10,2,288,18,177,168,0,0,32,24,0,27,27,4.5,4.5,1.63,2
Tre'Shaun Harrison,77958,WR,OREGON ST,12,6,2,0,0.0,0,1,23,5,8,2,17,91.4,1,2,265,0,0,73.1,72.3,15.9,,,73.7,68.9,51.8,11,3,346,25,125,127,0,0,39,31,0,23,17,2.83,3.8,2.77,1
Trey Benson,131705,HB,OREGON,2,6,0,0,0.0,0,0,22,0,0,0,5,0.0,0,2,264,0,2,70.5,64.5,72.3,,19.8,56.6,66.0,60.0,9,0,0,0,5,7,0,0,0,6,1,22,5,0.83,3.7,0.0,4
Charlie Jones,55038,WR,IOWA,12,6,1,0,0.0,0,0,2,2,2,1,15,30.0,0,1,192,1,0,73.7,65.7,85.8,,,67.8,46.8,58.3,7,0,282,19,221,164,0,0,31,25,0,2,15,2.5,0.3,1.28,0
Brenden Rice,131692,WR,COLORADO,11,6,2,2,59.3,32,0,54,2,5,2,22,95.1,2,4,143,0,0,47.3,68.9,54.4,,,67.4,76.2,60.2,17,1,299,21,174,187,0,0,32,27,0,54,22,3.67,9.0,1.72,0
J.J. Jernighan,124175,HB,MISS STATE,12,6,1,0,0.0,0,0,24,1,0,1,14,13.0,0,2,227,1,1,26.7,59.7,81.6,,35.0,59.1,56.3,71.6,8,0,84,12,80,30,0,0,15,18,0,24,14,2.33,4.0,1.05,5
Ja'Quinden Jackson,123119,QB,UTAH,3,6,4,0,0.0,0,0,28,0,0,4,29,322.2,1,2,328,1,4,17.9,67.2,71.2,,,,64.1,60.0,10,0,0,0,0,14,0,0,0,6,1,28,29,4.83,4.7,,1
Marcus McElroy Jr.,52041,HB,COLO STATE,4,6,6,2,74.5,35,0,47,0,0,6,35,583.3,2,2,144,0,5,70.5,79.8,75.0,,71.8,56.3,87.0,47.8,19,1,0,0,6,16,0,0,0,6,0,47,35,5.83,7.8,0.0,1
Bo Melton,61610,WR,RUTGERS,11,6,1,0,0.0,0,0,51,5,12,1,15,52.4,2,2,278,2,2,37.2,76.8,88.8,,,75.0,71.5,71.4,13,0,642,56,282,265,0,0,91,62,0,51,15,2.5,8.5,2.28,1
Owen Burk,131511,FB,AIR FORCE,2,6,2,0,0.0,0,0,22,0,0,2,12,66.7,0,0,101,0,2,70.5,68.5,72.4,,,,67.0,59.9,7,0,0,0,0,9,0,0,0,6,0,22,12,2.0,3.7,,0
Parker Navarro,123758,QB,UCF,3,6,5,1,62.7,32,0,51,0,0,5,10,138.9,1,5,323,0,6,70.5,84.9,69.1,,,,74.8,60.0,32,0,0,0,0,7,0,0,0,6,3,51,10,1.67,8.5,,0
Jimmy Horn Jr.,144483,WR,USF,12,4,2,0,0.0,0,0,3,1,13,1,12,123.5,0,2,327,0,1,26.4,67.0,84.0,,,66.5,65.4,61.0,9,0,408,30,238,165,9,1,46,34,0,12,17,3.4,2.4,1.71,1
Devontae Houston,147375,HB,UCONN,4,5,1,0,0.0,0,0,16,1,2,1,11,47.1,0,1,146,0,1,71.7,71.3,79.9,60.0,,76.5,57.7,59.0,7,0,98,9,29,27,0,0,11,14,0,16,11,2.2,3.2,3.38,0
Gabe Montgomery,102872,HB,APP STATE,1,5,0,0,0.0,0,0,13,0,0,0,8,0.0,0,1,108,0,1,69.7,66.6,70.7,,67.9,,65.0,,8,0,0,0,0,5,0,0,0,5,0,13,8,1.6,2.6,,4
Blake Bedwell,121915,HB,SMU,2,5,0,0,0.0,0,0,21,0,0,0,11,0.0,0,1,287,0,1,69.7,63.5,70.2,,,60.0,62.9,,8,0,0,0,1,5,0,0,0,5,0,21,11,2.2,4.2,0.0,4
Chase Hayden,57137,HB,ILLINOIS,2,5,0,0,0.0,0,0,18,0,0,0,5,0.0,0,1,187,1,0,16.2,37.8,69.5,,,59.9,42.0,,6,0,0,0,1,5,0,0,0,5,0,18,5,1.0,3.6,0.0,5
Anthony Williams,144472,HB,UCF,1,5,1,0,0.0,0,0,19,0,0,1,10,40.0,0,1,323,0,0,69.7,73.0,67.8,,,60.0,70.7,60.0,6,0,0,0,1,6,0,0,0,5,0,19,10,2.0,3.8,0.0,4
Dawson Nobriga,121900,HB,N TEXAS,2,5,1,0,0.0,0,0,23,0,0,1,19,76.0,1,2,251,0,4,69.7,78.9,70.4,,,,74.8,60.0,10,0,0,0,0,6,0,0,0,5,0,23,19,3.8,4.6,,1
Jaquez Moore,143866,HB,DUKE,2,5,1,0,0.0,0,0,12,1,0,1,11,44.0,0,1,154,0,0,69.7,50.5,73.7,,,38.1,58.1,60.1,5,0,0,0,10,12,0,0,1,5,0,12,11,2.2,2.4,0.0,5
Grover Bortolotti,145166,HB,WISCONSIN,1,5,0,2,79.2,38,0,48,0,0,0,22,0.0,2,2,349,0,2,69.7,76.8,71.3,,,59.5,74.3,60.0,22,0,0,0,1,6,0,0,0,5,0,48,22,4.4,9.6,0.0,3
Haynes King,124329,QB,TEXAS A&M,2,3,2,0,0.0,0,0,2,0,0,1,12,133.3,2,2,312,0,1,70.3,72.6,77.4,67.8,,,71.9,60.0,14,0,0,0,0,39,27,2,0,3,0,29,38,7.6,5.8,,1
Christian Daniels,77648,WR,TULANE,3,3,0,1,58.6,17,0,26,0,0,0,7,0.0,1,2,319,2,0,7.0,46.8,73.7,59.3,,56.6,48.2,60.2,17,0,0,0,3,9,3,2,0,3,0,29,7,1.4,5.8,0.0,0
Jensen Jones,133209,QB,AIR FORCE,1,5,0,0,0.0,0,0,24,0,0,0,8,0.0,1,2,101,0,1,69.7,80.7,71.2,,,,72.3,60.0,12,0,0,0,0,14,0,0,0,5,1,24,8,1.6,4.8,,3
Tyjon Lindsey,61489,WR,OREGON ST,9,5,0,0,0.0,0,0,17,2,0,0,6,0.0,1,2,265,0,0,72.2,64.6,22.4,72.6,,64.3,61.8,58.5,10,1,232,16,125,48,0,0,29,21,1,17,6,1.2,3.4,1.86,0
LaJohntay Wester,123616,WR,FAU,12,5,1,1,62.1,18,0,29,8,5,1,22,38.8,2,1,165,1,5,86.0,68.9,4.0,,,70.5,63.7,58.6,18,6,668,63,337,234,0,0,92,68,0,29,22,4.4,5.8,1.98,0
Tajay Ahmed,97622,HB,BUFFALO,1,5,2,1,56.9,29,0,51,0,0,2,42,336.0,1,4,126,0,0,69.7,81.2,70.0,,,,75.5,60.0,29,0,0,0,0,8,0,0,0,5,1,51,42,8.4,10.2,,5
Jay Sharp,146649,HB,AUBURN,1,5,1,0,0.0,0,0,15,0,0,1,17,68.0,1,1,115,0,3,69.7,52.1,67.8,,,,53.8,,10,0,0,0,0,5,0,0,0,5,0,15,17,3.4,3.0,,2
Randle Jones,42142,WR,TEMPLE,8,5,0,0,0.0,0,2,17,5,6,0,3,8.2,0,1,306,0,4,74.0,63.6,0.0,,,65.6,57.4,63.7,8,4,468,39,210,138,0,0,61,44,0,17,3,0.6,3.4,2.23,0
Caziah Holmes,129782,HB,PENN STATE,3,5,1,0,0.0,0,0,27,0,0,1,8,32.0,0,1,266,0,1,70.1,65.7,71.1,,9.2,,67.9,60.0,9,0,0,0,0,7,0,0,0,5,0,27,8,1.6,5.4,,4
Jeremiah Hall,57083,TE,OKLAHOMA,12,5,2,0,0.0,0,0,22,0,1,2,22,37.7,0,2,261,1,0,38.8,79.4,58.7,,71.6,89.9,77.0,58.0,6,1,320,30,125,178,0,0,35,35,1,22,22,4.4,4.4,2.56,4
Monaray Baldwin,144520,WR,BAYLOR,7,5,0,1,56.4,22,0,39,0,0,0,15,0.0,2,2,118,0,0,70.7,56.5,76.9,,,53.7,62.5,56.8,22,0,7,1,16,32,0,0,1,6,0,39,15,3.0,7.8,0.44,1
Todd Sibley Jr.,57382,HB,PITTSBURGH,2,5,0,0,0.0,0,0,19,0,0,0,7,0.0,1,1,268,0,2,69.7,56.2,70.9,,67.5,56.4,57.9,60.0,14,0,0,0,4,6,0,0,0,5,0,19,7,1.4,3.8,0.0,2
Tyler Warren,129798,TE,PENN STATE,12,5,0,0,0.0,0,0,7,0,0,0,6,0.0,0,3,266,0,5,70.6,70.8,82.9,72.2,66.2,59.6,67.9,77.3,3,0,62,5,75,100,0,0,8,10,2,7,6,1.2,1.4,0.83,0
Ja'Shaun Poke,100218,WR,KENT STATE,10,5,1,1,67.6,25,1,37,2,3,1,24,71.1,1,1,201,0,3,75.7,56.9,84.9,,,55.6,73.3,51.6,25,1,290,22,227,241,0,0,37,27,0,37,24,4.8,7.4,1.28,0
Mychael Hamilton,144480,HB,USF,2,5,0,0,0.0,0,0,8,0,0,0,9,0.0,0,1,327,0,0,69.7,60.2,69.1,,,,60.2,60.0,3,0,0,0,0,6,0,0,0,5,0,8,9,1.8,1.6,,5
Joe Davis,100590,HB,COLORADO,1,5,2,0,0.0,0,0,22,0,0,2,10,80.0,0,2,143,0,2,69.7,80.7,70.7,,,,76.2,60.0,6,0,0,0,0,6,0,0,0,5,0,22,10,2.0,4.4,,3
Marcus Major,99488,HB,OKLAHOMA,2,5,2,0,0.0,0,0,29,0,1,2,26,260.0,0,0,261,1,5,18.9,68.2,71.8,,,27.6,80.9,,8,0,12,1,6,5,0,0,1,6,0,29,26,5.2,5.8,2.0,0
Anthony Summey,99160,HB,GEORGIA,2,5,0,0,0.0,0,0,16,0,0,0,12,0.0,0,0,173,0,2,69.7,58.1,67.8,,,,58.5,,7,0,0,0,0,5,0,0,0,5,0,16,12,2.4,3.2,,3
Darius Maberry,57412,HB,SO MISS,2,5,2,0,0.0,0,0,21,0,0,2,17,136.0,1,1,296,1,3,16.2,58.0,73.7,,77.4,55.6,57.2,58.2,10,0,0,0,9,11,0,0,2,5,0,21,17,3.4,4.2,0.0,2
Will Taylor,144141,QB,CLEMSON,5,5,1,0,0.0,0,0,20,0,1,1,11,62.9,1,1,140,1,0,37.6,65.6,73.0,,,68.4,58.6,60.0,12,0,6,2,5,10,0,0,2,7,0,20,11,2.2,4.0,1.2,5
Nick Starkel,40326,QB,S JOSE ST,7,5,0,0,0.0,0,0,4,0,0,0,1,0.0,0,2,285,6,0,50.6,64.7,70.5,63.6,81.4,54.3,65.4,60.0,2,2,0,0,1,116,0,0,0,5,1,4,1,0.2,0.8,0.0,2
Neil Pau'u,52010,WR,BYU,10,5,1,1,43.5,20,0,46,3,6,1,17,46.7,2,3,128,0,0,74.9,77.7,63.3,72.3,70.8,75.9,67.0,73.2,20,2,526,46,260,267,0,0,65,51,0,46,17,3.4,9.2,2.02,0
Tyrice Richie,100193,WR,N ILLINOIS,9,5,1,1,266.7,16,1,6,4,12,1,23,122.0,1,1,254,1,0,29.4,78.7,24.3,,,81.3,55.0,65.5,16,3,534,44,173,194,0,0,71,49,0,6,23,4.6,1.2,3.09,0
Lamy Constant,145904,HB,TOLEDO,1,5,1,0,0.0,0,0,36,0,0,1,14,46.7,1,2,316,0,5,69.9,81.9,68.6,,,65.4,78.4,,13,0,4,1,1,5,0,0,1,6,1,36,14,2.8,7.2,4.0,0
Ronnie Walker Jr.,83681,HB,VIRGINIA,9,5,3,0,0.0,0,0,32,0,0,3,26,222.9,1,3,335,0,2,70.1,62.8,79.9,,45.3,57.9,76.0,52.4,11,0,20,2,22,30,0,0,3,7,2,32,26,5.2,6.4,0.91,3
Aveon Smith,130529,QB,MIAMI OH,3,5,2,0,0.0,0,0,23,0,0,2,21,168.0,1,2,221,0,0,69.7,90.3,72.8,,,,79.6,60.0,14,0,0,0,0,23,0,0,0,5,0,23,21,4.2,4.6,,3
Jordan Addison,123000,WR,PITTSBURGH,12,5,0,0,0.0,0,1,23,8,17,0,4,15.1,1,2,268,0,0,81.7,87.4,68.4,,,87.6,59.2,71.6,12,1,1353,85,472,217,0,0,120,90,1,23,4,0.8,4.6,2.87,0
Josh Henderson,99594,HB,N CAROLINA,2,5,4,0,0.0,0,0,21,0,0,4,13,208.0,1,1,245,0,0,69.7,65.7,70.7,,,58.2,65.2,60.0,14,0,0,0,2,6,0,0,0,5,0,21,13,2.6,4.2,0.0,4
Zach Middleton,122976,HB,OKLA STATE,2,5,0,0,0.0,0,0,14,0,0,0,12,0.0,0,0,262,0,0,69.7,58.9,71.3,,73.7,,58.3,60.0,5,0,0,0,0,7,0,0,0,5,0,14,12,2.4,2.8,,5
