player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jermar Jefferson,83740,HB,OREGON ST,9,143,25,8,30.1,207,0,688,1,4,25,401,53.5,18,38,265,1,40,79.4,73.0,31.9,,54.2,48.8,75.7,58.0,54,1,83,9,102,156,0,0,11,152,8,688,401,2.8,4.8,0.81,103
Cade Carney,45124,HB,WAKE,10,143,24,7,25.6,142,2,554,0,0,24,427,47.8,13,26,339,1,55,79.0,72.6,51.5,,78.7,56.4,71.2,67.1,27,2,31,7,79,215,0,0,7,150,5,554,427,2.99,3.9,0.39,86
Dedrick Mills,39953,HB,NEBRASKA,12,143,31,10,34.8,255,0,733,2,1,31,497,70.4,25,43,238,3,39,57.8,71.8,84.7,,26.3,60.1,74.5,59.4,61,1,123,15,150,221,0,0,21,158,10,733,497,3.48,5.1,0.82,102
Jager Gardner,34959,HB,TEMPLE,11,141,20,4,19.9,112,0,564,1,0,20,409,38.9,12,32,306,2,42,67.8,71.1,84.5,,77.2,58.5,70.2,58.2,57,0,48,8,81,166,0,0,9,149,5,564,409,2.9,4.0,0.59,97
David Bailey,77792,HB,BOSTON COL,12,140,29,11,46.8,384,1,820,0,4,29,584,92.4,15,34,121,1,90,79.1,79.8,85.5,73.1,54.9,69.1,78.8,52.5,74,1,98,9,81,177,0,1,12,149,7,820,589,4.18,5.8,1.21,49
Ahmari Davis,83727,HB,NEW MEXICO,9,140,27,14,50.6,421,0,832,0,0,27,472,63.7,18,35,241,2,24,67.7,73.9,84.1,,59.5,53.7,75.3,56.8,67,0,63,3,103,182,0,0,3,143,7,832,472,3.37,5.9,0.61,116
Quentin Harris,26084,QB,DUKE,12,115,19,7,31.5,195,0,496,0,0,12,327,29.7,15,37,154,13,36,52.7,56.2,73.3,53.4,62.2,52.5,61.4,60.0,65,3,0,0,4,396,124,25,0,115,7,620,417,2.98,4.4,0.0,39
Kelvin Hopkins Jr.,41309,QB,ARMY,12,135,49,7,33.0,246,0,715,0,0,44,384,92.7,16,52,114,5,25,61.0,74.7,85.9,44.6,,55.8,83.3,60.0,63,0,0,0,2,374,30,3,0,135,7,745,428,3.1,5.4,0.0,75
Asim Rose,40265,HB,KENTUCKY,12,138,32,14,51.7,395,0,764,0,0,32,497,77.3,18,34,202,2,42,67.9,68.8,85.3,58.9,56.7,61.5,70.2,55.7,63,0,67,11,97,236,0,0,14,149,6,764,497,3.6,5.5,0.69,96
Zonovan Knight,97432,HB,NC STATE,12,137,33,17,48.8,361,0,739,4,1,33,521,90.4,26,44,248,3,24,55.6,65.4,36.6,,31.5,34.4,72.8,42.4,53,1,50,6,105,153,0,0,12,143,5,739,521,3.8,5.4,0.48,112
Caleb Evans,41292,QB,LA MONROE,12,113,28,11,34.2,308,0,671,0,0,22,281,48.4,31,54,209,2,7,75.3,89.5,74.0,81.6,,47.8,82.6,60.0,67,4,0,0,2,401,229,23,0,113,12,900,394,2.9,6.6,0.0,70
Dan Ellington,82121,QB,GA STATE,12,104,25,9,35.8,264,0,576,0,0,21,261,50.7,21,37,175,5,22,63.9,74.7,89.5,73.3,,57.0,64.5,60.0,64,2,0,0,0,455,161,32,0,104,5,737,333,2.45,5.4,,60
Shaq Vann,28243,HB,E MICHIGAN,9,136,25,11,36.0,240,0,667,3,1,25,442,58.7,21,33,160,1,84,78.7,70.7,85.9,,57.3,32.6,78.9,58.1,35,0,43,8,159,192,0,0,11,144,8,667,442,3.25,4.9,0.27,52
Zach Charbonnet,97630,HB,MICHIGAN,12,136,23,6,23.1,148,0,642,2,1,23,395,48.4,17,38,222,1,37,78.7,69.0,85.0,,71.2,38.4,72.8,57.8,41,0,30,8,132,164,0,0,14,144,11,642,395,2.9,4.7,0.23,98
Jordan Cronkrite,39192,HB,USF,10,135,24,9,32.9,223,0,678,1,2,24,390,50.1,14,39,327,1,83,76.6,74.1,84.2,,27.1,71.3,77.6,53.1,41,0,134,15,133,169,0,0,20,150,4,678,390,2.89,5.0,1.01,51
Shai Werts,40384,QB,GA SOUTHRN,10,117,24,7,27.4,211,0,537,0,0,20,367,53.6,29,37,174,10,38,52.2,60.1,35.3,57.5,,57.8,61.9,60.2,64,5,0,0,1,466,233,18,1,117,5,770,437,3.24,5.7,0.0,65
Sandon McCoy,57146,HB,ARMY,13,133,11,3,16.4,93,0,567,0,0,11,291,18.1,10,47,114,1,40,77.8,76.4,0.0,,56.5,52.6,74.7,76.5,40,5,0,0,29,369,0,0,0,133,10,567,291,2.19,4.3,0.0,4
Walter Fletcher,98685,HB,BALL ST,12,133,43,11,41.8,307,0,735,3,8,43,488,117.7,21,32,117,0,44,89.7,78.5,87.4,,43.6,74.7,80.8,54.2,73,0,302,26,189,170,0,0,31,159,5,735,488,3.67,5.5,1.6,85
James Gilbert,45836,HB,KANSAS ST,10,133,24,12,42.4,294,0,694,1,4,24,410,62.1,17,35,199,3,74,54.9,69.2,35.3,,60.8,53.2,71.3,54.8,51,1,49,6,99,183,0,0,9,139,6,694,410,3.08,5.2,0.49,59
Tony Jones Jr.,40498,HB,NOTRE DAME,11,133,29,11,38.9,281,0,722,4,1,29,441,68.1,23,38,258,0,63,89.7,76.5,85.9,,65.5,45.8,81.1,70.4,43,0,103,13,152,171,0,0,19,146,5,722,441,3.32,5.4,0.68,67
Justin McMillan,39359,QB,TULANE,12,87,24,9,21.8,186,0,492,0,0,22,260,74.7,37,59,319,6,31,63.0,68.9,89.4,54.9,62.2,71.9,80.2,60.0,41,2,27,1,3,446,360,46,1,88,12,852,434,3.26,6.4,9.0,31
Jaylon Bester,61430,HB,MIAMI OH,9,133,29,7,40.6,249,0,613,2,1,29,336,52.3,13,31,221,2,37,67.2,67.4,82.9,,58.2,60.1,67.8,49.9,59,0,59,12,57,155,0,0,15,145,11,613,336,2.53,4.6,1.04,96
Sewo Olonilua,45767,HB,TCU,12,132,19,5,21.2,113,0,534,2,2,19,427,43.3,8,43,305,2,21,68.9,76.0,85.7,59.4,71.2,57.8,78.8,82.3,35,0,119,25,202,191,0,0,31,157,8,534,427,3.23,4.0,0.59,111
Chris Reynolds,60361,QB,CHARLOTTE,12,111,30,16,41.2,347,0,697,0,1,26,283,61.5,32,50,136,7,52,60.1,84.2,78.9,75.0,,92.3,78.7,60.4,36,2,28,1,1,394,145,21,1,112,6,842,350,2.65,6.4,28.0,42
King Doerue,97192,HB,PURDUE,12,131,26,6,25.7,116,0,451,6,5,26,322,50.5,14,28,273,2,49,78.6,62.2,87.6,,68.1,42.3,68.4,48.6,26,0,148,20,238,169,0,0,28,151,5,451,322,2.46,3.4,0.62,79
Nathan Rourke,60504,QB,OHIO,12,117,50,14,35.5,326,0,820,0,0,47,400,136.2,38,55,259,7,9,61.9,88.0,63.6,78.7,,69.1,83.9,60.1,72,4,2,1,2,416,99,13,1,118,12,919,468,3.6,7.1,1.0,70
Kyle Porter,40304,HB,HOUSTON,11,130,23,8,29.2,180,0,616,1,2,23,397,53.4,18,35,182,1,37,78.2,71.6,86.1,,59.5,55.6,73.9,59.6,33,0,128,13,116,187,0,0,16,143,3,616,397,3.05,4.7,1.1,91
Keaontay Ingram,77761,HB,TEXAS,12,130,35,10,35.3,263,0,745,2,12,35,446,102.1,24,36,311,1,32,78.4,75.6,85.4,,42.3,64.8,81.1,51.4,68,0,211,28,221,176,0,0,32,158,6,745,446,3.43,5.7,0.95,96
O'Shaan Allison,77801,HB,OHIO,11,129,24,12,48.8,398,0,816,1,2,24,367,52.8,16,35,259,4,14,43.2,72.2,87.2,,62.4,58.7,73.7,54.1,54,0,76,11,95,187,0,0,12,140,6,816,367,2.84,6.3,0.8,111
Reggie Corbin,26692,HB,ILLINOIS,11,129,33,10,46.6,295,0,633,2,0,33,341,66.1,18,27,187,0,17,89.7,74.1,85.0,,73.9,48.8,75.3,64.6,66,0,28,3,93,162,0,0,7,132,6,633,341,2.64,4.9,0.3,110
Spencer Sanders,77660,QB,OKLA STATE,10,89,41,6,17.8,127,0,387,0,0,30,257,97.3,28,39,262,7,7,50.6,64.6,88.5,58.0,,49.3,68.2,60.0,33,2,0,0,1,387,328,39,1,89,2,715,422,3.3,5.6,0.0,51
Adrian Martinez,83522,QB,NEBRASKA,10,89,29,10,34.7,254,0,430,0,0,12,246,37.3,24,44,238,9,43,36.8,52.3,68.5,47.2,62.2,31.2,62.6,60.1,56,3,0,0,2,354,303,39,1,89,7,733,458,3.58,5.7,0.0,32
Kennedy Brooks,57371,HB,OKLAHOMA,11,128,44,16,43.2,396,0,917,1,4,44,477,131.5,32,44,261,0,70,89.2,83.3,85.6,,74.2,49.3,89.8,54.4,48,0,55,8,131,244,0,0,10,136,4,917,477,3.73,7.2,0.42,57
Master Teague III,83734,HB,OHIO STATE,12,128,29,10,38.1,297,0,780,0,1,29,498,88.4,20,42,260,1,25,77.2,73.0,23.3,,68.8,62.2,72.2,59.9,73,1,60,4,57,136,0,0,6,132,4,780,498,3.89,6.1,1.05,103
Sam Ehlinger,60555,QB,TEXAS,12,67,27,5,12.1,91,0,286,0,0,13,164,46.8,32,45,311,2,31,79.0,89.7,89.7,86.4,,86.6,71.5,60.3,29,4,8,1,3,329,465,60,1,68,6,751,354,2.79,5.9,2.67,18
DeJon Packer,52230,HB,S JOSE ST,12,127,31,7,28.3,159,0,561,4,9,31,416,85.1,18,37,285,2,19,67.4,72.8,85.1,,66.1,55.8,76.5,76.2,29,0,270,27,218,163,0,0,34,154,11,561,416,3.28,4.4,1.24,108
Joshua Mack,45832,HB,LIBERTY,12,126,32,11,37.6,291,1,773,0,5,32,463,99.2,21,42,206,1,67,77.5,89.7,0.0,,62.2,68.6,90.9,47.2,63,3,161,11,85,134,0,0,13,137,6,773,463,3.67,6.1,1.89,59
A.J. Davis,57381,HB,PITTSBURGH,10,126,25,6,20.5,107,0,523,0,8,25,379,67.1,9,27,268,3,54,55.1,66.6,87.0,,72.1,69.8,64.2,56.8,22,0,264,22,191,160,0,0,25,148,4,523,379,3.01,4.2,1.38,65
Scottie Phillips,83711,HB,OLE MISS,10,125,15,9,39.3,213,0,542,0,4,15,341,39.0,11,28,226,1,23,77.1,71.1,84.5,,76.0,56.9,72.4,63.8,38,0,77,8,126,196,0,0,10,133,5,542,341,2.73,4.3,0.61,99
Demetrius Mauney,97401,HB,E CAROLINA,12,125,22,8,39.1,171,1,437,2,3,22,378,57.7,12,20,156,2,35,65.4,64.2,0.0,,42.2,42.8,70.4,56.4,32,3,47,6,105,162,0,0,10,131,1,437,378,3.02,3.5,0.45,89
Ty Chandler,62942,HB,TENNESSEE,11,123,23,8,34.3,213,0,621,2,1,23,369,54.1,15,27,307,2,36,67.3,74.0,84.7,,34.6,38.7,79.7,68.9,53,0,39,10,110,136,0,0,14,133,3,621,369,3.0,5.0,0.35,82
Tavien Feaster,40616,HB,S CAROLINA,10,123,31,9,36.5,245,0,672,1,3,31,503,99.3,18,33,289,0,60,89.1,76.5,84.9,,82.7,54.0,81.8,58.9,37,0,87,17,168,135,0,0,26,140,5,672,503,4.09,5.5,0.52,48
Timothy Jackson,101200,HB,AIR FORCE,10,122,23,8,33.2,247,0,745,0,0,23,335,51.3,15,45,101,0,42,89.0,88.5,29.6,,86.3,57.8,84.7,67.9,64,1,-2,1,10,234,0,0,1,123,6,745,335,2.75,6.1,-0.2,2
Max Borghi,83802,HB,WASH STATE,12,121,28,11,41.0,324,0,790,2,26,28,416,92.4,25,49,341,0,10,89.1,76.2,64.1,,25.7,79.0,83.6,78.3,56,2,562,80,534,136,0,0,89,201,11,790,416,3.44,6.5,1.05,88
Marvin Kinsey Jr.,40390,HB,COLO STATE,7,120,15,8,43.0,305,0,709,2,6,15,436,56.1,17,32,144,6,33,26.7,69.0,43.1,,73.9,51.8,73.0,49.9,75,1,209,16,160,149,0,0,20,136,6,709,436,3.63,5.9,1.31,85
Spencer Brown,57441,HB,UAB,9,119,25,5,28.1,132,0,470,0,2,25,329,61.2,13,25,321,0,42,88.8,69.0,81.8,,68.8,65.7,68.0,53.0,42,0,16,3,33,148,0,0,3,122,5,470,329,2.76,3.9,0.48,76
Corey Taylor II,40707,HB,TULSA,12,119,24,7,38.8,179,0,461,0,0,24,326,54.8,12,34,320,0,42,88.9,71.9,82.0,,35.6,53.5,72.5,68.0,36,0,11,1,39,127,0,0,1,120,6,461,326,2.74,3.9,0.28,77
La'Mical Perine,26408,HB,FLORIDA,12,119,21,4,25.1,135,0,538,1,6,21,404,59.1,17,30,163,0,51,88.8,73.8,56.3,72.6,80.1,68.4,75.7,57.3,88,1,227,36,262,190,0,0,48,155,4,538,404,3.39,4.5,0.87,66
Davon Jones,40603,HB,BOWL GREEN,9,118,23,4,13.8,71,0,515,1,2,23,313,49.9,12,30,122,1,41,76.8,72.6,85.0,,72.9,60.9,73.8,48.3,20,0,50,15,83,167,0,0,20,133,3,515,313,2.65,4.4,0.6,77
Tyler Goodson,101659,HB,IOWA,12,117,28,10,44.3,262,0,592,2,2,28,420,78.6,19,26,192,1,30,76.4,74.0,86.1,,31.1,70.1,75.8,54.2,55,0,144,20,130,144,0,0,25,137,4,592,420,3.59,5.1,1.11,82
Mekhi Sargent,83684,HB,IOWA,12,117,30,6,23.0,124,0,540,2,2,30,389,81.2,12,20,192,2,21,64.0,71.0,86.4,,47.5,55.3,74.1,64.4,30,0,138,14,126,154,0,0,20,131,4,540,389,3.32,4.6,1.1,91
Roschon Johnson,99467,TE,TEXAS,12,117,25,5,22.1,133,0,601,1,5,25,412,75.5,19,39,311,0,22,88.6,79.4,85.0,60.0,66.4,65.6,81.9,71.6,57,0,158,23,164,153,0,0,30,140,7,601,412,3.52,5.1,0.96,95
Johnny Langan,77617,QB,RUTGERS,11,91,15,6,25.0,124,0,351,0,0,13,261,41.0,14,32,278,6,49,43.5,38.4,74.5,28.8,,54.3,62.1,60.1,32,2,0,0,1,297,145,26,0,91,3,496,374,3.2,4.2,0.0,15
DeeJay Dallas,55632,HB,MIAMI FL,10,115,36,12,49.6,341,0,687,1,7,36,407,118.0,21,32,220,0,70,88.6,78.3,87.1,,57.0,62.6,83.0,50.7,62,0,140,14,160,146,0,0,16,129,8,687,407,3.54,6.0,0.88,44
Nelson Smith,57075,HB,NAVY,12,115,21,6,40.4,230,0,569,1,0,21,282,44.8,8,34,237,2,32,62.0,66.9,89.5,,51.8,32.2,67.6,63.5,77,0,0,0,19,311,0,0,1,115,7,569,282,2.45,4.9,0.0,17
Cam Roberson,98736,HB,UMASS,12,114,16,5,41.1,146,0,355,1,2,16,204,24.8,11,17,216,0,35,88.3,59.2,83.5,,36.6,57.2,60.9,54.0,40,0,63,16,154,133,0,0,21,130,2,355,204,1.79,3.1,0.41,73
Napoleon Maxwell,28508,HB,FIU,12,114,15,8,39.0,237,0,607,2,0,15,292,30.5,17,35,166,1,23,64.5,71.6,43.7,,80.8,50.2,74.2,60.4,75,1,92,12,101,196,0,0,15,126,8,607,292,2.56,5.3,0.91,77
Anthony McFarland Jr.,57289,HB,MARYLAND,11,114,28,8,46.3,284,0,614,3,5,28,316,69.8,17,26,215,1,49,88.1,70.3,84.2,,51.0,55.8,75.0,48.0,80,1,126,17,146,145,0,0,23,131,8,614,316,2.77,5.4,0.86,60
De'Michael Harris,84418,HB,SO MISS,11,113,17,9,48.0,252,0,525,1,4,17,272,35.6,16,20,296,2,46,66.0,66.7,84.8,,72.1,64.8,66.4,53.7,60,0,288,29,178,152,0,0,37,142,5,525,272,2.41,4.6,1.62,65
Donald Hammond III,82065,QB,AIR FORCE,12,110,7,5,26.0,129,0,479,0,0,6,214,10.5,13,42,101,8,21,60.5,90.9,58.8,87.8,62.2,88.9,80.2,60.0,42,3,22,1,1,554,18,3,1,111,11,497,229,2.03,4.4,22.0,34
Journey Brown,57380,HB,PENN STATE,12,113,29,9,45.8,315,0,688,4,4,29,501,116.1,18,32,266,0,23,88.3,71.9,84.3,,28.4,50.0,79.0,54.2,85,0,127,13,141,176,0,0,18,126,10,688,501,4.43,6.1,0.9,89
Bryson Denley,41077,HB,BOWL GREEN,12,112,12,8,34.4,185,0,538,0,3,12,292,28.1,14,24,122,0,36,77.9,72.6,85.7,,18.4,74.4,72.3,63.2,53,0,267,27,133,174,0,0,36,139,4,538,292,2.61,4.8,2.01,59
Dustin Crum,60418,QB,KENT STATE,12,58,21,4,14.1,103,0,265,0,0,10,126,36.8,25,41,201,6,34,63.6,90.4,89.0,90.1,,52.3,70.7,60.1,42,0,0,1,4,346,466,53,2,59,5,731,392,3.53,6.6,0.0,10
Caleb Twyford,61722,HB,TEXAS ST,11,110,18,8,44.9,220,0,490,1,7,18,276,46.1,13,25,314,0,13,87.8,73.6,83.3,,61.0,77.5,73.6,44.0,60,0,148,26,127,121,0,0,27,136,2,490,276,2.51,4.5,1.17,95
Lowell Narcisse,60439,QB,UTSA,11,69,21,2,8.3,46,0,248,0,0,8,134,22.5,18,30,331,8,20,50.9,50.2,74.8,49.4,,48.7,55.8,60.1,42,2,0,0,2,245,303,40,1,69,4,551,318,2.92,5.1,0.0,27
Wesley Kennedy III,61277,HB,GA SOUTHRN,8,109,24,12,54.2,411,0,759,2,0,24,580,110.1,26,34,174,2,23,68.7,76.7,84.7,,70.3,52.5,76.8,65.8,71,0,72,7,54,252,0,0,10,116,10,759,580,5.32,7.0,1.33,84
Ke'Mon Freeman,45849,HB,SMU,12,108,17,8,48.5,225,0,464,1,0,17,366,51.0,9,25,287,0,38,88.0,70.9,82.9,50.4,83.9,48.4,72.0,70.6,68,0,40,5,90,119,0,0,6,113,5,464,366,3.39,4.3,0.44,69
Tyler Badie,83714,HB,MISSOURI,12,108,20,4,24.9,114,0,457,4,5,20,228,37.7,15,30,229,1,37,76.6,70.7,41.9,,67.6,68.5,72.0,57.7,49,1,356,32,185,137,0,0,42,140,3,457,228,2.11,4.2,1.92,67
Charlie Brewer,60344,QB,BAYLOR,12,71,20,3,14.8,74,1,306,0,0,9,141,25.2,15,45,118,4,13,69.0,82.3,70.7,77.2,,54.7,75.6,60.3,26,4,0,0,4,291,194,37,0,71,10,500,314,2.91,4.6,0.0,10
Leddie Brown,77766,HB,W VIRGINIA,10,107,13,4,21.5,79,0,367,1,4,13,287,36.8,13,25,343,1,19,74.9,67.3,83.9,,64.5,59.0,67.7,73.7,30,0,142,17,151,126,0,0,23,124,1,367,287,2.68,3.4,0.94,80
Max Duggan,99470,QB,TCU,12,66,37,4,19.9,141,0,350,0,0,20,194,89.1,28,37,305,7,11,52.3,67.1,89.2,57.0,,,77.5,60.3,62,2,0,0,0,373,359,40,0,66,6,709,414,3.91,6.7,,40
Hassan Hall,77705,HB,LOUISVILLE,12,106,13,6,30.3,151,0,498,0,1,13,292,34.7,15,26,210,0,2,88.2,79.6,86.1,,52.6,69.6,79.9,50.2,58,0,51,5,54,132,0,0,5,111,5,498,292,2.75,4.7,0.94,103
Rico Dowdle,40693,HB,S CAROLINA,10,106,22,9,42.2,210,0,498,2,7,22,324,69.3,15,26,289,2,67,62.7,68.7,85.5,,63.4,57.0,72.8,64.5,35,0,167,22,187,121,0,0,26,128,4,498,324,3.06,4.7,0.89,38
Jaren Mangham,97773,HB,COLORADO,12,106,16,2,7.9,35,0,443,0,2,16,265,38.8,8,28,143,0,15,88.0,79.0,86.2,,76.0,62.6,79.7,65.9,19,0,41,10,113,146,0,0,14,116,3,443,265,2.5,4.2,0.36,89
Kai Locksley,34333,QB,UTEP,11,94,17,11,39.3,279,0,597,0,0,16,296,53.6,23,38,330,8,54,45.3,70.5,73.3,56.4,,,81.5,61.4,63,3,0,0,0,234,113,11,0,94,5,710,356,3.39,6.8,,17
Will Matthews,26941,HB,KENT STATE,7,105,15,7,28.5,148,0,519,0,2,15,294,43.3,17,31,201,1,53,74.5,75.5,83.5,,89.7,59.1,76.5,47.2,34,0,46,5,101,142,0,0,6,110,2,519,294,2.8,4.9,0.46,52
Jaylen Warren,98692,HB,UTAH ST,11,105,24,6,40.2,225,0,560,1,4,24,303,67.9,13,30,329,2,21,61.6,69.7,29.6,,88.2,68.8,67.6,75.8,59,1,156,14,119,121,0,0,19,119,5,560,303,2.89,5.3,1.31,84
Kevin Perkins,98626,HB,SO MISS,12,104,29,7,44.6,236,0,529,2,1,29,419,108.9,13,17,296,1,33,87.5,73.3,84.0,,52.9,44.5,79.1,83.6,79,0,46,7,128,124,0,0,11,111,3,529,419,4.03,5.1,0.36,70
Wayne Taulapapa,91020,HB,VIRGINIA,10,103,20,2,12.1,50,0,413,1,1,20,290,55.3,8,28,335,2,26,59.8,64.9,85.7,,68.9,44.1,67.2,71.5,31,0,13,4,137,184,0,0,6,107,12,413,290,2.82,4.0,0.09,77
Hassan Haskins,83701,HB,MICHIGAN,11,103,23,9,43.0,241,0,561,0,1,23,381,82.2,17,31,222,0,43,87.7,76.5,84.5,,75.1,60.4,76.9,55.9,49,0,21,5,86,134,0,0,5,108,4,561,381,3.7,5.4,0.24,60
Dre Brown,35037,HB,ILLINOIS,12,103,23,7,33.2,182,0,548,1,3,23,355,80.7,18,32,187,0,19,88.3,77.8,84.3,,74.3,69.1,76.1,63.4,44,0,65,8,88,137,0,0,9,111,5,548,355,3.45,5.3,0.74,84
Javon Leake,57288,HB,MARYLAND,12,103,32,12,56.6,409,0,722,0,1,32,503,145.2,16,27,215,3,39,54.4,79.6,83.2,,29.3,48.5,87.0,48.5,64,1,59,8,118,115,0,0,9,111,8,722,503,4.88,7.0,0.5,59
Bryson Carroll,60479,HB,NEW MEXICO,10,103,13,8,41.5,220,0,530,0,0,13,253,30.4,14,19,241,2,26,58.6,67.2,82.1,,64.4,51.8,68.0,56.6,56,0,12,2,55,141,0,0,3,105,2,530,253,2.46,5.1,0.22,76
Darius Bradwell,46445,HB,TULANE,9,103,15,5,25.8,118,0,457,1,0,15,301,41.4,11,21,319,2,51,59.7,69.4,84.5,,32.0,51.0,72.7,57.8,28,0,13,3,78,150,0,0,5,106,2,457,301,2.92,4.4,0.17,51
Otis Anderson,55412,HB,UCF,12,103,17,10,49.5,326,0,659,4,6,17,289,50.0,16,27,323,1,44,83.8,75.5,84.2,,49.2,70.5,76.4,45.6,54,0,296,26,140,180,0,0,38,129,5,659,289,2.81,6.4,2.11,54
Trey Ragas,42174,HB,LA LAFAYET,11,103,38,16,56.9,443,0,779,1,3,38,538,196.5,22,37,207,1,12,73.7,82.5,84.6,,52.0,53.3,83.7,68.0,75,0,60,6,76,111,0,0,7,109,11,779,538,5.22,7.6,0.79,91
Jerrion Ealy,97163,HB,OLE MISS,12,103,38,12,56.7,408,0,720,1,5,38,452,152.2,19,30,226,2,23,64.7,74.7,85.4,,67.4,69.6,74.9,55.8,78,0,172,21,124,206,0,0,24,124,6,720,452,4.39,7.0,1.39,78
Garrett Shrader,98212,QB,MISS STATE,10,70,23,5,21.3,143,0,396,0,0,14,223,63.7,30,39,227,7,46,38.2,69.5,58.5,64.5,,,68.7,60.0,49,2,0,0,0,231,276,33,0,70,6,672,405,3.93,6.5,,14
Travis Dye,83738,HB,OREGON,12,102,16,10,36.8,235,0,639,2,2,16,339,50.7,21,32,264,2,16,63.1,72.9,85.4,,19.0,66.2,75.5,60.4,47,0,159,16,124,110,0,0,21,118,0,639,339,3.32,6.3,1.28,85
Richard Newton,83799,HB,WASHINGTON,9,102,11,4,18.4,79,1,429,0,0,11,231,24.0,9,32,340,2,64,59.5,72.0,84.6,,23.6,59.8,72.2,59.4,23,1,16,2,48,111,0,0,3,104,9,429,231,2.26,4.2,0.33,38
Raymond Calais,45828,HB,LA LAFAYET,12,102,21,10,50.3,404,0,803,1,2,21,340,68.5,22,36,207,1,17,75.6,82.4,83.8,,28.1,57.2,86.2,60.6,83,0,84,10,94,117,0,0,11,112,6,803,340,3.33,7.9,0.89,82
Cam'Ron Harris,77728,HB,MIAMI FL,12,102,25,8,39.1,213,0,545,2,6,25,304,79.0,19,28,220,0,68,87.6,72.0,86.3,,32.0,54.4,78.2,61.2,46,0,109,15,147,125,0,0,20,117,5,545,304,2.98,5.3,0.74,31
Bryce Carpenter,82101,QB,COAST CAR,11,85,9,2,18.8,85,0,378,0,0,7,222,21.5,11,17,141,6,48,31.3,67.3,85.7,70.9,,57.2,57.7,60.0,45,0,0,0,0,260,73,16,0,85,1,451,275,2.72,4.5,,19
Tim Jordan,62943,HB,TENNESSEE,11,101,23,4,19.5,82,0,421,2,1,23,264,59.2,8,17,307,1,22,73.1,73.5,84.7,,41.8,43.3,79.0,61.7,33,1,47,5,95,134,0,0,8,106,1,421,264,2.61,4.2,0.49,72
Hendon Hooker,60593,QB,VA TECH,10,88,25,3,14.5,64,0,356,0,0,20,241,62.2,13,29,337,9,54,38.8,72.1,85.7,73.5,,31.2,62.9,60.0,34,1,0,0,2,260,84,13,1,88,5,440,307,3.04,4.4,0.0,22
Jordan Houston,99592,HB,NC STATE,12,100,26,12,46.8,252,0,538,1,3,26,370,93.3,17,25,248,1,31,74.3,66.9,84.1,,46.0,61.4,69.2,38.0,41,0,112,15,104,119,0,0,24,115,2,538,370,3.7,5.4,1.08,67
Kennedy McKoy,40095,HB,W VIRGINIA,12,100,8,4,28.5,92,0,323,1,5,8,186,17.6,10,16,343,0,19,87.6,63.6,42.2,,38.3,70.5,64.3,46.1,36,1,167,37,181,123,0,0,44,137,3,323,186,1.86,3.2,0.92,68
Ty Storey,35344,QB,W KENTUCKY,10,85,7,4,23.5,80,0,243,0,0,5,149,10.1,8,38,346,7,55,49.3,81.9,76.4,74.6,,73.1,77.5,60.0,27,1,14,2,4,270,98,15,3,87,7,341,191,1.91,3.4,3.5,1
Skylar Thompson,60417,QB,KANSAS ST,12,62,9,8,41.7,196,0,258,0,0,7,101,18.4,23,34,199,9,25,34.3,80.3,54.5,80.2,,,65.7,60.2,61,4,0,0,0,409,212,37,0,62,10,470,194,1.96,4.7,,13
Desmond Ridder,55086,QB,CINCINNATI,11,71,12,8,32.3,177,0,328,0,0,10,131,26.0,24,36,138,6,7,62.0,68.2,61.1,61.9,,,72.5,60.3,34,3,0,0,0,370,220,28,0,71,1,548,194,1.96,5.5,,41
Marcus Williams Jr.,40600,HB,APP STATE,12,99,16,8,35.7,184,0,515,0,0,16,290,46.9,15,24,108,0,4,87.4,74.0,84.3,,39.1,51.3,75.3,64.6,35,0,7,1,54,123,0,0,1,100,4,515,290,2.93,5.2,0.13,95
Art Thompkins,32905,HB,UCONN,12,98,16,6,35.9,168,0,468,2,5,16,278,43.5,15,22,146,0,44,78.1,74.7,38.8,,49.1,77.5,75.2,62.9,42,1,257,39,165,122,0,0,50,137,2,468,278,2.84,4.8,1.56,44
Jamale Carothers,77868,HB,NAVY,10,98,15,13,55.5,395,0,712,0,0,15,339,50.9,17,31,237,0,47,87.2,81.7,88.1,,36.0,89.6,81.7,60.0,75,0,105,4,16,234,0,0,6,102,14,712,339,3.46,7.3,6.56,17
JaMycal Hasty,25582,HB,BAYLOR,12,98,21,12,52.3,309,0,591,2,6,21,394,91.2,14,24,118,3,37,48.6,71.9,45.3,,50.6,57.6,79.2,54.6,73,2,177,21,143,160,0,0,29,119,7,591,394,4.02,6.0,1.24,60
