player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Brennan Thieneman,43166,S,PURDUE,9,2,11.3,66.7,98.1,14.4,9.6,0,1,2,13.3,273,67.2,67.0,84.3,58.5,64.8,74.6,0,33,8.3,1,2,0,107.6,10,153,156,3,9,15,1,100,56,0.7,10.0
Tristan Cooper,43171,CB,ARIZONA,11,0,5.8,79.5,92.3,9.0,7.1,0,0,4,10.3,109,60.7,68.7,88.2,68.6,84.3,78.1,0,38,17.4,4,3,1,103.1,31,299,324,6,19,39,1,261,133,0.9,8.4
Justus Parker,43173,CB,TEXAS TECH,12,3,13.8,50.0,95.1,11.8,5.9,0,0,7,16.7,315,66.7,68.0,42.1,59.4,74.3,82.9,0,57,9.5,2,5,1,101.3,21,255,268,4,16,42,3,340,132,1.4,16.2
Ka'Darian Smith,43174,CB,HOUSTON,4,0,13.7,60.0,100.0,8.7,5.2,0,1,0,0.0,182,54.3,54.4,79.2,,56.3,19.7,0,95,50.0,2,0,0,137.5,6,56,56,0,2,10,1,209,112,4.0,34.8
Donavan Thompson,43175,LB,UTAH,9,3,4.0,81.8,81.7,5.0,4.1,0,0,0,0.0,328,66.2,74.7,78.1,60.1,77.4,83.4,0,22,9.1,1,0,0,98.9,9,49,60,4,7,11,0,85,32,1.9,9.4
Jack King,43178,LB,ARMY,5,0,,,66.7,,,0,0,0,,114,62.4,70.3,71.5,69.0,,75.7,0,,0.0,0,0,0,0.0,0,6,9,2,1,0,0,0,0,0.0,
Justin Clark,43185,CB,TOLEDO,10,5,14.9,59.5,100.0,12.7,7.6,0,0,6,14.3,316,77.6,72.2,43.7,,49.2,58.6,1,35,11.1,3,2,2,85.5,25,337,337,4,19,42,1,361,162,1.1,14.4
Nolan Turner,43187,S,CLEMSON,12,0,11.3,66.7,98.2,15.3,10.2,0,0,2,13.3,140,67.8,70.0,83.8,57.2,72.6,53.8,0,51,23.1,3,2,1,96.0,10,163,166,4,10,15,0,138,37,0.9,13.8
Ryan McWood,43189,LB,MIAMI OH,6,1,18.0,100.0,77.8,44.0,44.0,0,1,0,0.0,221,59.7,62.1,76.1,48.1,68.2,63.2,0,26,66.7,2,0,0,118.8,1,49,63,0,0,1,0,26,8,0.6,26.0
Mack Wilson Sr.,43190,LB,ALABAMA,12,6,4.5,70.3,86.0,12.3,8.6,0,1,2,5.4,103,68.2,73.6,25.4,80.1,70.5,69.7,2,30,10.0,2,1,2,89.9,26,332,386,5,12,37,2,300,208,0.9,11.5
Amir Tyler,43191,S,TEMPLE,1,0,,,100.0,,,0,0,0,,306,62.9,65.5,73.9,,65.6,74.3,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Akeam Peters,43193,S,KENT STATE,4,0,19.0,42.9,96.8,20.0,8.6,0,0,2,28.6,201,65.8,56.5,83.3,57.2,38.5,53.6,0,31,0.0,0,2,0,63.4,3,61,63,1,3,7,0,43,17,0.7,14.3
Isaiah Hayes,43194,S,ARIZONA,4,0,11.1,70.0,98.8,11.6,8.1,0,0,0,0.0,109,66.9,70.7,81.9,56.5,75.6,69.5,0,52,20.0,2,0,0,141.3,7,84,85,3,8,10,1,114,65,1.4,16.3
Richie Grant,43196,S,UCF,11,3,6.2,65.5,97.3,18.5,12.1,0,0,4,13.8,323,89.6,90.1,87.5,55.3,83.1,82.3,5,25,14.3,5,4,0,45.7,19,366,376,8,27,29,0,199,151,0.6,10.5
Jarmarquis Durst,43200,S,TEXAS,1,0,,,100.0,,,0,0,0,,311,60.0,60.0,64.7,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Korel Smith,43201,CB,FAU,9,0,7.0,66.7,93.8,13.0,8.7,0,0,2,13.3,165,72.0,73.9,86.8,64.3,75.4,50.6,1,65,27.3,3,2,0,110.0,10,135,144,3,8,15,2,146,96,1.1,14.6
Devonte Harrison,43202,LB,APP STATE,1,0,,,75.0,,,0,0,0,,108,61.7,69.4,64.2,63.0,,,0,,,0,0,0,0.0,0,3,4,0,0,0,0,0,0,0.0,
Jordan Griffin,43205,S,KENTUCKY,10,0,12.4,66.7,99.3,16.4,10.9,0,1,3,25.0,202,66.1,67.0,84.0,57.7,68.3,59.8,0,46,25.0,2,3,0,124.7,8,140,141,2,6,12,1,113,49,0.9,14.1
Max McDonald,43210,LB,COLO STATE,4,0,-1.0,100.0,80.0,25.0,25.0,0,0,0,0.0,144,69.0,53.8,78.2,52.4,43.4,37.1,0,7,33.3,1,0,0,95.8,1,28,35,1,2,1,0,7,8,0.3,7.0
Chima Azunna,43211,CB,IOWA STATE,7,0,14.2,66.7,100.0,8.8,5.9,0,1,1,11.1,193,64.8,66.7,79.4,,71.7,58.7,0,29,25.0,2,1,0,93.3,6,54,54,3,6,9,0,77,31,1.5,12.8
John Lamot,43215,LB,BOSTON COL,12,2,5.4,84.6,77.6,11.8,10.0,0,0,1,7.7,121,58.3,54.9,83.5,50.5,54.8,70.8,0,24,8.3,1,0,0,103.5,11,135,174,3,9,13,0,115,63,0.9,10.5
Daniel Bituli,43219,LB,TENNESSEE,12,3,5.7,81.5,85.4,9.0,7.3,0,0,2,7.4,307,56.8,70.3,42.0,62.9,78.3,79.1,0,59,9.5,2,2,1,130.4,22,205,240,7,16,27,2,253,156,1.3,11.5
Kaiden Smith,43224,CB,APP STATE,3,0,0.3,66.7,100.0,8.0,5.3,0,0,0,0.0,108,73.7,73.7,77.7,,67.3,29.6,1,9,50.0,1,0,0,30.6,2,16,16,1,1,3,0,7,7,0.4,3.5
Chase Pine,43225,LB,PITTSBURGH,11,0,-0.7,100.0,70.4,15.3,15.3,0,0,0,0.0,268,68.3,56.2,81.4,62.6,39.7,47.9,0,16,25.0,1,0,0,111.1,3,50,71,2,3,3,0,32,34,0.7,10.7
Jordon McKinney,43227,CB,GEORGIA,1,0,,,100.0,,,0,0,0,,173,62.1,62.7,67.3,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Kee Whetzel,43228,LB,OREGON ST,12,2,1.9,77.8,44.7,9.9,7.7,0,0,0,0.0,265,57.5,62.2,57.5,67.3,61.6,74.6,0,32,10.0,1,0,1,106.5,7,72,161,7,7,9,0,86,70,1.2,12.3
Gil Barksdale,43230,S,VANDERBILT,5,0,20.5,100.0,100.0,10.0,10.0,0,0,0,0.0,333,61.6,53.3,74.5,,40.3,27.6,0,20,0.0,0,0,0,158.3,2,20,20,0,2,2,1,32,0,1.6,16.0
Lawrence Garner,43233,LB,DOMINION,9,2,3.1,84.4,86.5,9.9,8.3,0,0,3,9.4,263,65.5,73.3,53.1,60.1,78.8,70.7,1,24,14.8,4,3,1,95.8,27,275,318,11,21,32,1,244,191,0.9,9.0
Corey Hightower,43234,CB,NEW MEXICO,1,0,15.7,33.3,100.0,9.0,3.0,0,0,0,0.0,241,51.6,51.3,71.6,,60.0,,0,16,,0,0,0,91.7,1,9,9,0,0,3,1,16,2,1.8,16.0
Andrew Wright,43235,ED,FRESNO ST,12,0,-1.0,50.0,18.1,13.0,6.5,0,0,0,0.0,169,63.3,52.7,22.2,56.9,50.8,80.2,0,-4,,0,0,1,56.3,1,13,72,0,0,2,0,-4,2,-0.3,-4.0
Walter Little,43236,LB,NAVY,6,0,0.0,40.0,87.2,19.0,7.6,0,0,0,0.0,237,61.1,64.4,81.4,57.9,68.1,43.0,0,17,40.0,2,0,0,53.8,2,41,47,0,3,5,0,22,30,0.6,11.0
Eric Monroe,43239,S,LSU,2,0,,,100.0,,,0,0,0,,211,61.2,61.2,67.9,,60.0,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Kimere Brown,43242,CB,TEMPLE,12,0,18.2,50.0,98.9,20.1,10.1,0,0,3,18.8,306,64.3,67.2,83.3,57.9,77.4,52.9,0,34,37.5,3,1,2,75.5,8,174,176,1,5,16,0,122,9,0.8,15.3
Chris Henderson,43249,ED,S ALABAMA,4,0,,,7.1,,,0,0,0,,288,76.9,60.2,4.6,52.2,66.0,73.7,1,,,0,0,1,0.0,0,3,42,0,0,0,0,0,0,0.0,
Joe Bachie,43250,LB,MICH STATE,12,2,5.4,55.9,87.2,22.5,12.6,0,2,3,8.8,223,71.8,88.2,87.6,55.1,93.5,69.3,1,26,15.2,5,3,0,60.8,19,451,517,12,26,34,0,199,119,0.5,10.5
C.J. Pollard,43251,S,USC,9,0,17.0,20.0,93.5,80.0,16.0,0,0,1,20.0,326,72.3,69.6,78.6,69.4,60.1,58.3,0,4,0.0,0,1,0,39.6,1,87,93,2,1,5,0,4,2,0.1,4.0
Greedy Williams,43254,CB,LSU,12,2,15.8,40.9,98.5,15.9,6.5,1,1,13,19.7,211,82.7,80.5,0.0,49.9,73.9,75.2,2,35,11.1,3,10,6,59.0,27,456,463,6,22,66,2,401,118,0.9,14.9
Cam Jones,43257,S,ARMY,9,1,5.7,57.7,95.3,11.5,6.6,0,0,3,11.5,114,75.7,79.6,84.9,73.3,86.0,90.5,0,20,0.0,0,3,0,73.6,15,182,191,5,12,26,0,146,99,0.8,9.7
DeMarkus Glover,43258,LB,AKRON,1,0,5.0,100.0,100.0,2.0,2.0,0,0,0,0.0,102,50.7,39.1,65.5,,55.4,73.1,0,15,0.0,0,0,0,118.8,1,2,2,0,1,1,0,15,10,7.5,15.0
Spencer Perry,43262,S,S ALABAMA,6,0,18.0,100.0,98.3,52.0,52.0,0,0,0,0.0,288,64.0,61.0,78.2,60.0,57.2,48.1,0,23,20.0,1,0,0,118.8,1,58,59,1,4,1,0,23,5,0.4,23.0
James Wiggins,43263,CB,CINCINNATI,12,4,11.0,51.9,99.7,13.6,7.0,0,3,7,13.5,138,79.0,78.0,45.0,58.6,73.9,81.6,3,47,3.4,1,6,2,59.1,27,387,388,4,24,52,2,311,81,0.8,11.5
Braxton Gunther,43264,S,UTAH ST,3,0,36.0,100.0,93.8,13.0,13.0,0,0,1,100.0,329,52.2,53.8,74.0,59.4,60.4,,0,75,,0,1,0,158.3,1,15,16,0,0,1,1,75,39,5.8,75.0
Steven Montac,43265,S,S CAROLINA,11,7,7.6,71.4,97.7,16.3,11.6,0,1,6,21.4,289,65.1,65.4,87.6,60.4,64.0,61.2,0,53,21.6,8,5,2,123.7,20,346,354,6,22,28,2,257,164,0.8,12.9
Simeon Smiley,43267,CB,PURDUE,11,1,10.5,54.5,99.3,11.4,6.2,0,0,5,11.4,273,67.3,68.4,87.6,58.3,70.9,82.0,1,65,0.0,0,4,2,71.9,24,289,291,5,16,44,0,357,216,1.3,14.9
Jeffrey McCulloch,43269,LB,TEXAS,12,1,-1.3,66.7,57.7,31.3,20.8,0,0,1,16.7,311,78.8,73.9,88.8,68.6,65.3,65.4,1,17,28.6,2,1,0,39.6,4,131,227,1,4,6,0,31,40,0.2,7.8
Tanner Jacobson,43273,CB,BYU,9,2,7.4,52.9,99.2,12.9,6.8,0,0,1,5.9,128,71.8,72.4,82.7,59.9,71.3,63.0,1,19,20.0,2,0,0,38.4,9,121,122,4,6,17,0,68,44,0.6,7.6
Jordan Porter,43277,CB,E MICHIGAN,10,0,1.3,50.0,87.2,12.3,6.2,0,0,0,0.0,160,60.6,52.5,77.6,54.3,39.1,27.2,0,9,50.0,1,0,0,56.3,3,41,47,1,1,6,0,13,12,0.4,4.3
Anthony Ekpe,43280,LB,RICE,13,1,2.0,66.7,47.4,14.2,9.4,0,0,0,0.0,275,66.0,72.6,17.2,86.4,60.6,67.6,0,74,20.0,3,0,2,108.1,6,90,190,12,11,9,0,109,92,1.3,18.2
Markell Simmons,43281,S,TCU,10,2,11.9,42.1,98.6,33.4,14.1,0,2,3,15.8,305,69.9,74.5,88.0,69.0,80.9,63.7,1,28,24.1,7,3,2,37.4,8,287,291,4,20,19,0,101,41,0.4,12.6
Frank Di Leo,43282,LB,PENN STATE,2,0,13.0,0.0,100.0,,2.0,0,0,0,0.0,266,48.3,37.4,69.5,,63.1,,0,,,0,0,0,39.6,0,2,2,0,0,1,0,0,0,0.0,
Josh Perry,43283,S,MEMPHIS,12,3,8.9,63.3,99.7,18.3,11.6,0,1,5,16.7,218,65.6,68.6,88.2,60.0,72.3,80.0,0,43,8.7,2,5,4,116.1,19,372,373,1,18,30,3,201,92,0.6,10.6
Treyvon Reeves,43286,LB,TULSA,9,2,-0.8,100.0,81.4,7.5,7.5,0,0,0,0.0,320,69.4,62.2,75.9,59.6,53.9,61.1,0,10,12.5,1,0,0,93.8,6,48,59,4,5,6,0,39,44,0.9,6.5
Donte Vaughn,43287,CB,NOTRE DAME,10,0,9.0,78.6,100.0,8.9,7.0,0,0,1,7.1,258,60.1,59.0,80.2,,52.5,64.6,0,15,9.1,1,0,1,119.6,11,102,102,0,10,14,1,98,33,1.0,8.9
Damar Hamlin,43291,CB,PITTSBURGH,12,3,10.2,59.6,100.0,10.9,6.5,0,0,1,2.1,268,57.0,63.4,89.1,74.8,76.7,77.1,2,47,8.1,3,1,2,97.6,28,325,325,7,31,47,5,317,130,1.0,11.3
Isaiah Stallings,43293,S,NC STATE,6,1,,,100.0,,,0,0,0,,248,68.7,70.3,76.6,,70.1,83.0,0,,0.0,0,0,0,0.0,0,35,35,0,1,0,0,0,0,0.0,
Braden Smith,43298,S,WYOMING,7,0,,,97.4,,,0,0,0,,351,58.2,61.6,78.0,60.0,69.1,27.0,0,,100.0,2,0,0,0.0,0,37,38,0,0,0,0,0,0,0.0,
Micahh Smith,43299,S,ARKANSAS,1,0,,,85.7,,,0,0,0,,111,63.6,63.5,71.8,59.2,60.8,,0,,,0,0,0,0.0,0,6,7,0,0,0,0,0,0,0.0,
Eli Sullivan,43304,S,NEBRASKA,1,0,-2.0,0.0,100.0,,7.0,0,0,0,0.0,238,52.0,47.8,74.5,,48.8,28.9,0,,0.0,0,0,0,39.6,0,8,8,0,1,1,0,0,0,0.0,
Larry Bryant,43306,S,TULANE,6,0,,,63.6,,,0,0,0,,319,65.7,67.4,81.8,68.1,62.2,59.9,0,,0.0,0,0,0,0.0,0,21,33,1,1,0,0,0,0,0.0,
Chris Wilcox,43308,CB,BYU,9,1,10.7,55.9,99.6,11.4,6.4,0,1,3,8.8,128,66.9,70.3,83.8,60.0,80.5,90.6,0,17,0.0,0,2,4,77.3,19,231,232,5,20,34,1,154,38,0.7,8.1
Garrett Crall,43309,ED,WYOMING,12,0,3.0,100.0,5.5,9.0,9.0,0,0,0,0.0,351,75.1,71.8,88.4,60.6,70.2,62.0,0,9,33.3,3,0,0,97.9,2,18,325,9,6,2,0,15,9,0.8,7.5
Jarrius Wallace,43310,S,ARIZONA,11,8,15.0,83.3,99.5,10.1,8.4,0,0,1,4.2,109,49.5,59.5,84.9,59.5,76.1,88.1,1,68,7.1,2,1,1,141.0,20,215,216,4,18,24,4,435,176,2.2,21.8
Messiah Tyler,43315,LB,FRESNO ST,4,0,,,76.2,,,0,0,0,,169,63.7,69.7,74.9,55.4,73.9,56.3,0,,,0,0,0,0.0,0,16,21,0,0,0,0,0,0,0.0,
Keelen Roberts,43318,CB,TOLEDO,1,0,5.0,100.0,100.0,5.0,5.0,0,0,0,0.0,316,54.8,54.4,67.9,,60.0,72.5,0,6,0.0,0,0,0,91.7,1,5,5,0,1,1,0,6,1,1.2,6.0
Qwuantrezz Knight,43322,CB,MARYLAND,4,1,7.7,100.0,90.0,8.7,8.7,0,0,0,0.0,215,57.5,62.2,75.5,56.4,73.8,81.0,0,17,0.0,0,0,0,118.8,3,27,30,0,1,3,0,39,16,1.5,13.0
Torrian Hampton,43324,S,BOWL GREEN,3,0,17.0,100.0,76.9,10.0,10.0,0,0,0,0.0,122,57.8,62.2,83.7,58.0,64.0,67.2,0,40,0.0,0,0,0,158.3,1,10,13,1,1,1,1,40,23,4.0,40.0
James Jennette III,43327,DI,BALL ST,12,1,,,0.6,,,0,0,0,,117,61.9,60.3,1.2,62.6,62.5,64.3,0,,25.0,2,0,4,0.0,0,1,158,5,5,0,0,0,0,0.0,
Jordan Helm,43329,S,FAU,1,0,,,100.0,,,0,0,0,,165,60.7,60.4,66.2,,,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Bryan Mead,43333,LB,OKLAHOMA,5,0,6.0,100.0,81.3,12.0,12.0,0,0,0,0.0,261,57.2,48.9,73.7,76.7,31.9,77.7,0,6,0.0,0,0,0,91.7,1,13,16,1,1,1,0,6,0,0.5,6.0
Trent Ellis-Brewer,43334,LB,ARK STATE,7,0,6.0,83.3,88.6,7.4,6.2,0,0,0,0.0,113,46.0,47.1,76.7,54.5,52.5,56.1,0,19,20.0,1,0,0,100.7,5,39,44,1,4,6,0,49,41,1.3,9.8
Myles Bryant,43336,CB,WASHINGTON,11,8,8.3,68.8,93.8,9.2,6.3,1,2,8,16.7,340,76.0,77.6,87.4,75.9,76.1,60.9,0,31,13.2,5,5,1,95.5,33,318,339,11,25,48,1,336,165,1.1,10.2
La'Mar Winston Jr.,43339,ED,OREGON,10,1,-1.0,90.9,28.5,7.7,7.0,0,1,0,0.0,264,62.4,71.5,68.7,69.6,73.7,47.6,0,15,46.7,7,0,1,81.1,10,83,291,6,7,11,0,38,60,0.5,3.8
Roderick Campbell,43340,CB,NWESTERN,5,0,14.0,50.0,100.0,22.0,11.0,0,0,1,50.0,256,55.5,53.7,74.1,,53.0,,0,21,,0,1,1,87.5,1,24,24,0,0,2,0,21,16,1.0,21.0
Tyrique McGhee,43341,CB,GEORGIA,11,2,8.5,61.5,93.5,14.4,8.9,0,0,0,0.0,173,63.6,68.9,88.4,62.0,85.8,64.1,1,25,23.1,3,0,0,57.9,16,245,262,3,8,26,0,128,85,0.6,8.0
Obi Eboh,43343,CB,STANFORD,6,0,9.0,56.3,100.0,10.0,5.6,0,0,5,31.3,300,73.3,76.0,79.2,,80.3,67.5,0,13,18.2,2,4,0,71.1,9,93,93,2,9,16,0,85,30,0.9,9.4
Zeke Brown,43346,CB,BAYLOR,1,0,,,100.0,,,0,0,0,,118,60.0,60.9,69.2,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
DaMarcus Fields,43347,CB,TEXAS TECH,12,3,15.9,60.9,97.9,8.4,5.1,3,1,7,10.1,315,52.4,55.4,85.8,57.0,70.4,85.3,0,58,3.2,1,6,4,133.2,42,369,377,6,27,69,10,676,182,1.9,16.1
Andrew Pryts,43351,LB,STANFORD,3,0,1.3,100.0,80.0,6.7,6.7,0,0,0,0.0,300,64.9,57.3,73.2,54.2,52.6,50.4,0,21,0.0,0,0,0,109.7,3,20,25,1,2,3,0,31,27,1.6,10.3
J.J. Parson,43353,CB,STANFORD,2,0,8.0,0.0,100.0,,8.5,0,0,0,0.0,300,62.4,65.4,77.0,,69.3,79.5,0,,0.0,0,0,0,39.6,0,17,17,0,2,2,0,0,0,0.0,
Jaydon Grant,43354,CB,OREGON ST,10,1,7.8,83.3,92.2,8.9,7.4,0,0,2,16.7,265,66.1,62.5,83.0,52.5,51.0,54.4,0,21,8.3,1,2,1,134.0,10,94,102,4,10,12,1,114,40,1.3,11.4
Brian Bullock,43355,CB,NWESTERN,2,0,,,100.0,,,0,0,0,,256,61.7,62.9,69.3,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Donovan Duvernay,43357,CB,TEXAS,1,0,4.0,100.0,91.3,9.5,9.5,0,0,0,0.0,311,52.1,51.3,75.1,55.4,60.0,27.8,0,12,50.0,1,0,0,112.5,2,21,23,0,1,2,0,22,14,1.2,11.0
Cameron Lewis,43359,S,LSU,1,0,,,100.0,,,0,0,0,,211,61.0,66.0,70.1,,67.2,56.0,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
C.J. Morgan,43360,S,MISS STATE,7,0,7.6,62.5,95.0,18.6,11.6,0,0,1,12.5,227,78.1,75.1,81.6,52.0,65.6,60.7,2,13,27.3,3,1,0,33.9,5,95,100,3,8,8,0,37,15,0.4,7.4
Trey Baldwin,43361,LB,LA TECH,2,0,,,80.0,,,0,0,0,,208,64.6,49.5,69.1,60.0,36.4,27.9,0,,0.0,0,0,0,0.0,0,4,5,0,1,0,0,0,0,0.0,
Dalton Hicks,43363,LB,KENT STATE,11,2,1.3,88.9,87.5,14.5,12.9,0,0,1,11.1,201,59.4,65.9,85.2,52.8,69.2,64.0,0,30,18.2,2,1,0,147.2,8,126,144,1,7,9,1,94,83,0.8,11.8
Robert Lewis,43364,CB,BOISE ST,4,1,7.0,100.0,100.0,22.0,22.0,0,0,0,0.0,120,68.5,68.9,74.9,,63.6,77.0,0,6,0.0,0,0,0,91.7,1,22,22,0,1,1,0,6,-1,0.3,6.0
Marquis Smith,43368,CB,CINCINNATI,4,0,14.3,50.0,100.0,14.0,7.0,0,0,1,25.0,138,69.1,69.6,79.8,,66.1,78.6,0,24,0.0,0,1,0,74.0,2,29,29,1,2,4,0,29,4,1.0,14.5
Eric Burrell,43369,S,WISCONSIN,11,2,11.6,77.8,93.9,28.7,22.3,0,1,0,0.0,349,71.6,72.1,85.9,62.7,70.1,66.7,0,45,7.1,1,0,0,114.4,7,215,229,5,11,9,0,103,17,0.5,14.7
Reggie Cleveland,43376,LB,LA TECH,1,0,,,100.0,,,0,0,0,,208,56.6,35.0,67.5,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Dylan Conner,43381,S,OHIO,12,3,5.9,73.3,82.0,9.0,6.6,0,1,1,3.3,259,62.9,66.0,41.2,64.0,72.5,56.2,0,36,28.6,6,1,1,108.6,22,218,266,3,12,30,1,247,116,1.2,11.2
Tyshaun Ingram,43391,ED,UMASS,11,2,3.3,66.7,19.5,11.5,7.7,0,0,1,33.3,216,62.5,59.7,87.5,56.5,58.9,38.7,0,14,25.0,1,1,0,86.8,2,23,118,0,1,3,0,21,13,0.9,10.5
Erroll Thompson,43392,LB,MISS STATE,12,4,1.1,68.2,74.2,18.5,12.6,0,0,1,4.5,227,86.0,78.4,83.8,65.8,69.8,82.6,2,38,4.0,1,1,0,56.2,15,285,384,12,20,22,1,106,142,0.4,7.1
Christian Holmes,43393,CB,MISSOURI,12,0,12.3,40.0,97.8,12.3,4.9,1,2,11,18.3,229,61.3,61.0,37.8,50.3,65.0,57.8,2,44,18.2,4,9,7,44.0,24,317,324,5,18,60,0,323,104,1.1,13.5
Da'Von Brown,43394,S,FAU,12,3,13.2,57.1,96.5,15.9,9.1,0,0,3,21.4,165,57.7,61.9,84.7,65.6,67.7,62.3,0,41,13.3,2,3,1,130.7,8,137,142,1,10,14,2,139,10,1.1,17.4
Josh Metellus,43395,S,MICHIGAN,11,2,7.3,37.8,98.7,20.2,7.6,1,1,7,18.9,222,76.7,75.1,0.0,57.8,77.0,79.3,3,36,9.5,2,4,6,25.7,14,306,310,5,17,37,1,150,70,0.5,10.7
Tyree Vines,43399,CB,S ALABAMA,2,0,14.0,0.0,100.0,,8.0,0,0,0,0.0,288,64.9,71.0,74.4,,75.0,80.1,0,,0.0,0,0,0,39.6,0,8,8,0,1,1,0,0,0,0.0,
Baylen Buchanan,43400,CB,TENNESSEE,12,3,10.3,69.6,93.5,11.2,7.8,0,1,4,8.7,307,68.0,65.4,57.8,60.2,58.3,79.0,0,26,3.6,1,4,2,122.6,32,372,398,4,24,46,4,370,144,1.0,11.6
Linwood Crump,43401,CB,TEMPLE,12,0,14.3,45.5,99.5,20.0,9.1,1,0,2,9.1,306,74.0,71.8,24.0,58.3,62.6,63.4,2,40,0.0,0,1,3,28.2,10,209,210,3,9,22,0,138,35,0.7,13.8
Phil Campbell III,43402,S,PITTSBURGH,9,0,1.0,100.0,100.0,11.0,11.0,0,0,0,0.0,268,54.3,55.8,81.1,,58.4,57.0,0,12,22.2,2,0,0,94.4,6,75,75,2,7,6,0,40,34,0.6,6.7
Jacob Colacion,43407,LB,ARIZONA,5,0,0.6,100.0,82.1,4.6,4.6,0,0,0,0.0,109,60.6,55.8,76.9,52.6,54.6,69.8,0,8,0.0,0,0,0,97.5,5,23,28,2,4,5,0,37,34,1.6,7.4
Antone Williams,43409,CB,DUKE,6,0,18.0,40.0,100.0,19.5,7.8,0,0,2,40.0,154,74.6,71.6,77.6,,54.1,79.8,0,9,0.0,0,1,0,87.5,2,39,39,0,3,5,1,12,4,0.3,6.0
Dedrion Bacote-Sweat,43412,ED,UCF,1,1,,,25.0,,,0,0,0,,323,61.2,67.9,73.5,66.4,61.1,73.0,0,,0.0,0,0,0,0.0,0,1,4,0,0,0,0,0,0,0.0,
Skyler Thomas,43418,S,WASH STATE,12,8,11.2,61.3,97.2,20.6,12.6,0,1,5,16.1,341,66.8,68.4,49.1,56.9,72.8,77.9,2,34,10.0,3,3,2,73.2,19,420,432,4,19,31,2,189,53,0.5,9.9
Isaac Steele,43424,S,LIBERTY,12,4,8.4,68.4,98.1,16.9,11.6,0,0,2,5.3,206,73.1,69.4,58.3,56.9,62.8,71.4,3,57,3.0,1,0,3,88.6,26,454,463,8,28,38,4,249,155,0.6,9.6
Hauati Pututau,43425,DI,UTAH,12,0,7.5,50.0,0.4,1.0,0.5,0,0,0,0.0,328,69.0,69.6,83.7,57.7,74.1,50.2,1,-2,50.0,1,0,0,16.7,1,1,226,2,1,2,0,-2,1,-2.0,-2.0
Racheem Boothe,43426,LB,SO MISS,11,1,0.6,88.2,59.9,12.5,11.0,0,1,2,11.8,296,85.4,86.1,86.1,57.7,85.1,70.6,0,30,18.8,3,2,1,88.5,15,190,317,12,12,17,0,89,88,0.5,5.9
JoJo Louis,43429,S,FIU,1,0,,,100.0,,,0,0,0,,166,61.7,61.8,68.1,,60.0,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Michael Pitts,43431,ED,CINCINNATI,12,0,12.3,66.7,15.0,9.0,6.0,0,0,0,0.0,138,52.8,59.9,28.2,65.5,59.8,76.9,0,42,20.0,1,0,3,149.3,4,38,254,6,4,6,1,108,63,3.0,27.0
Cedric Stone,43438,CB,GA STATE,2,0,11.5,50.0,100.0,12.5,6.3,0,0,2,50.0,175,69.2,66.5,77.7,,56.6,78.2,0,14,0.0,0,2,1,66.7,2,27,27,0,2,4,0,22,-2,0.9,11.0
Stanley Barnwell Jr.,43445,S,NEW MEXICO,11,4,12.5,59.1,97.0,18.8,11.1,1,0,4,18.2,241,65.5,70.3,12.9,64.1,77.0,79.4,1,43,11.1,2,4,3,105.9,13,256,264,4,12,22,3,179,81,0.7,13.8
Elorm Lumor,43448,ED,RUTGERS,11,1,6.0,66.7,28.1,11.2,7.4,0,0,0,0.0,278,63.1,63.6,72.3,66.0,59.2,56.2,0,18,40.0,4,0,1,107.6,6,71,253,7,5,9,1,28,8,0.4,4.7
Daelin Hayes,43449,ED,NOTRE DAME,11,2,5.0,100.0,18.1,11.8,11.8,0,0,0,0.0,258,73.9,72.8,45.1,72.0,67.0,57.7,0,15,0.0,0,0,2,102.1,4,49,270,4,3,4,0,34,14,0.7,8.5
Allen Cater,43452,ED,N CAROLINA,6,0,,,7.6,,,0,0,0,,245,62.4,70.1,84.3,66.9,68.4,72.0,0,,66.7,2,0,0,0.0,0,10,132,2,1,0,0,0,0,0.0,
